Association Id,Association Name
15430,Upper South East Mens Bowling Association
15432,Z Test Database
15433,LUNCH CREW
15434,Brophy McKay Presentation
15435,Black Springs PS (After School) Auskick Centre
15436,St. Philomenas School
15443,Elanora State School (All Girls) Auskick Centre
15444,Queenstown Events Centre Module
15445,Taranaki Basketball
15449,Saxon Sport
15452,ASB Sport Centre - Touch
15454,MY FOOTBALL CLUB
15456,Albury Aussie Hoops
15457,Armidale Aussie Hoops
15458,Ballina Aussie Hoops
15459,Bankstown Aussie Hoops
15460,Abbotsleigh Aussie Hoops
15461,Batemans Bay Aussie Hoops
15462,Bathurst Aussie Hoops
15464,Bellinger Valley Aussie Hoops
15465,Parkes PCYC Aussie Hoops
15467,City of Blacktown Basketball Association Aussie Hoops
15469,Blue Mountains Aussie Hoops
15472,Byron Bay Aussie Hoops
15473,Camden Valley Aussie Hoops
15476,Casino Aussie Hoops
15477,Central Coast Aussie Hoops
15478,Cessnock Aussie Hoops
15479,City of Sydney Aussie Hoops
15481,Coffs Harbour Aussie Hoops
15486,Cowra PCYC Aussie Hoops
15489,Denman Aussie Hoops
15493,Gilgandra Aussie Hoops
15494,Glebe Aussie Hoops
15497,Gosford City Aussie Hoops
15498,Goulburn Aussie Hoops
15499,Grafton Aussie Hoops
15500,Griffith Aussie Hoops
15502,Hamilton Aussie Hoops
15503,Hawkesbury Aussie Hoops
15507,Hornsby Ku-Ring-Gai Aussie Hoops
15508,Illawarra Aussie Hoops
15509,Inverell Aussie Hoops
15510,Kempsey Aussie Hoops
15513,Leeton Aussie Hoops
15515,Lismore Aussie Hoops
15516,Lithgow Aussie Hoops
15517,Liverpool Aussie Hoops
15518,Macarthur Heat Aussie Hoops
15519,Maitland Aussie Hoops
15520,Manly Warringah Aussie Hoops
15522,Merimbula Aussie Hoops
15523,Milton Aussie Hoops
15524,Singleton PCYC Aussie Hoops
15526,Moruya Aussie Hoops
15527,Moss Vale & District Aussie Hoops
15528,Mudgee Aussie Hoops
15529,Murwillumbah Aussie Hoops
15530,Muswellbrook Aussie Hoops
15532,Narrandera Aussie Hoops
15533,Narromine Aussie Hoops
15534,Newcastle Aussie Hoops
15537,Northern Suburbs Aussie Hoops
15538,Orange Aussie Hoops
15541,Penrith Aussie Hoops
15542,Port Macquarie Aussie Hoops
15544,Queanbeyan Aussie Hoops
15545,Quirindi Aussie Hoops
15546,Finley Aussie Hoops
15549,Scone Aussie Hoops
15550,Shoalhaven Aussie Hoops
15552,Springwood & Districts Aussie Hoops
15554,St George Aussie Hoops
15555,Sutherland Aussie Hoops
15556,Tamworth Aussie Hoops
15557,Taree Aussie Hoops
15558,Tumbarumba Aussie Hoops
15564,Wagga Aussie Hoops
15567,West Sydney Aussie Hoops
15569,West Wyalong Aussie Hoops
15570,Wollondilly Aussie Hoops
15573,Alice Springs Aussie Hoops
15574,Darwin Aussie Hoops
15575,Atherton Aussie Hoops
15576,"Toowoomba Aussie Hoops "
15578,Brisbane Aussie Hoops
15579,Bundaberg Aussie Hoops
15581,Caboolture Aussie Hoops
15583,Caloundra Aussie Hoops
15584,Gympie Aussie Hoops
15586,Coomera Aussie Hoops
15587,USQ Basketball Aussie Hoops
15589,Gladstone Aussie Hoops
15590,Gold Coast City Regional Aussie Hoops
15593,Hervey Bay Aussie Hoops
15595,Ipswich Aussie Hoops
15597,Kingaroy Aussie Hoops
15601,Mareeba Aussie Hoops
15602,Maroochydore Eagles Aussie Hoops
15605,Mulgrave Aussie Hoops
