Association Id,Association Name
18447,Moama-Echuca Border Raiders Soccer Association
18456,SOA training database
18457,Bowral Water Polo
18459,Capalaba State College Auskick Centre
18460,St Pius' Primary School Auskick Centre
18461,Taigum State School Auskick Centre
18462,Lawton State School Auskick Centre
18463,NBA 3x Istanbul
18465,Junior Module Steele Park
18466,Junior Module Flagstaff Park
18467,Junior Module Swarbrick Park
18468,Eastern Ranges
18469,Eastern Ranges - Merchandise
18471,Manukau Junior Touch
18472,Taradale Social Touch
18473,Hawkes Bay Touch
18474,Galaxy Touch Whangarei
18475,Friends & Family
18476,Otara Scorpions Junior
18477,Celtic Touch
18479,Tennis ACT
18481,Port Adelaide Recreation Centre - Netball
18482,Touch Canterbury Juniors
18483,Wagga
18484,Robbies Belfast Touch
18485,NZ All Gold Touch
18486,Shannon Junior Touch
18487,CHB Touch Competition
18489,Whakatane Touch
18490,Whanganui Touch
18491,Rahui Junior Touch
18492,Griffith
18493,Teachers Eastern Touch
18494,Winton Touch
18495,Otautau
18496,Galaxy Flaxmere Juniors
18497,Galaxy Flaxmere Seniors
18498,Albury
18499,Galaxy Hawkes Bay Secondary Schools
18500,Galaxy Napier Juniors
18501,Galaxy Havelock North Juniors
18502,Galaxy Hastings Seniors
18503,Girls Interschool Year 7/8
18505,Touch @ Baypark
18506,Caravonica State School Auskick Centre
18507,Beachlands Maraetai Touch Football Club
18509,New Lynn District Touch Module
18510,Padstow Heights PS (After School) Auskick Centre
18511,Wollongong
18513,North Ryde
18514,Northern Beaches
18515,Moore Park
18516,Kareela
18517,Camden AFL 9s
18518,Mt Pritchard
18519,Bankstown
18520,Progress Park (Auburn After School) Auskick Centre
18521,Eschol Park PS (After School) Auskick Centre
18525,Sydney Olympic Park (Corporate)
18526,St Marks Primary (Wattle Grove After School) Auskick Centre
18527,Lockwood Park (Greenacre After School) Auskick Centre
18528,Auburn North PS (After School) Auskick Centre
18529,Hoxton Park
18530,Fairfield (Girls) Auskick Centre
18537,"Kellyville "
18538,Quakers Hill AFL 9s
18539,North Canberra
18541,South Canberra
18544,Port Macquarie
18551,Geelong - DeakinActive
18558,Westgate Aussie Hoops
18565,Hobart AFL9s
18567,West Auckland
18568,Beenleigh
18569,Kedron
18571,Caboolture
18572,Cairns
18573,Coorparoo
18574,Gladstone
18575,Coolangatta
18578,Sunshine Coast
18580,Mackay
18584,Noosa
18585,Bayside
18586,Sherwood
18587,Toowoomba
18588,Townsville
18589,Wilston Grange
18590,Moss Vale Soccer Club
18591,Bundamba State School Auskick Centre
18593,Melbourne Outboard Club
18598,Croydon Park PS (After School) Auskick Centre
18599,Hugh Bamford Reserve (After School) Auskick Centre
18600,Brett Park (After School) Auskick Centre
18602,Ingleside Auskick Centre
18603,Lords Ormeau Auskick Centre
18604,Lilydale and Yarra Valley Netball Association
18605,2012 GF Live Site Rosehill
18606,Williamstown Auskick
18607,Prospect Hawks JFC - Events
