Association Id,Association Name
3380,Guam Weightlifting Federation
3381,Guam Yachting Association
3382,Kiribati Archery Association
3383,Kiribati Athletics Association
3384,Kiribati Badminton Association
3385,Kiribati Baseball Association
3386,Kiribati Basketball Association
3387,Kiribati Beach Volleyball Association
3388,Kiribati Billiard & Snooker Association
3389,Kiribati Body Building Association
3390,Kiribati Boxing Association
3391,Kiribati Canoeing Association
3392,Kiribati Cricket Association
3393,Kiribati Cycling Association
3394,Kiribati Golf Association
3395,Kiribati Hockey Association
3396,Kiribati Judo Association
3397,Kiribati Karate Association
3398,Kiribati Lawn Bowls Association
3399,Kiribati Netball Association
3400,Kiribati Power Lifting Association
3401,Kiribati Rugby 7s Association
3402,Kiribati Rugby League Association
3403,Kiribati Shooting Association
3404,Kiribati Soccer Association
3405,Kiribati Squash Association
3406,Kiribati Surfing Association
3407,Kiribati Swimming Association
3408,Kiribati Table Tennis Association
3409,Kiribati Taekwondo Association
3410,Kiribati Tennis Association
3411,Kiribati Touch Rugby Association
3412,Kiribati Triathlon Association
3413,Kiribati Volleyball Association
3414,Kiribati Weight Lifting Association
3415,Kiribati Yachting Association
3416,Marshall Islands Archery Association
3417,Marshall Islands Athletics Association
3418,Marshall Islands Badminton Association
3419,Marshall Islands Baseball Association
3420,Marshall Islands Basketball Association
3421,Marshall Islands Beach Volleyball Association
3422,Marshall Islands Billiard & Snooker Association
3423,Marshall Islands Body Building Association
3424,Marshall Islands Boxing Association
3425,Marshall Islands Canoeing Association
3426,Marshall Islands Cricket Association
3427,Marshall Islands Cycling Association
3428,Marshall Islands Golf Association
3429,Marshall Islands Hockey Association
3430,Marshall Islands Judo Association
3431,Marshall Islands Karate Association
3432,Marshall Islands Lawn Bowls Association
3433,Marshall Islands Netball Association
3434,Marshall Islands Power Lifting Association
3435,Marshall Islands Rugby 7s Association
3436,Marshall Islands Rugby League Association
3437,Marshall Islands Shooting Association
3438,Marshall Islands Soccer Association
3439,Marshall Islands Squash Association
3440,Marshall Islands Surfing Association
3441,Marshall Islands Swimming Association
3442,Marshall Islands Table Tennis Association
3443,Marshall Islands Taekwondo Association
3444,Marshall Islands Tennis Association
3445,Marshall Islands Touch Rugby Association
3446,Marshall Islands Triathlon Association
3447,Marshall Islands Volleyball Association
3448,Marshall Islands Weight Lifting Association
3449,Marshall Islands Yachting Association
3450,Nauru Archery Association
3451,Nauru Ametuer Athletic Association
3452,Nauru Badminton Association
3453,Nauru Baseball Association
3454,Nauru Basketball Association
3455,Nauru Beach Volleyball Association
3456,Nauru Billiard & Snooker Association
3457,Nauru Body Building Association
3458,Nauru Boxing Association
3459,Nauru Canoeing Association
3460,Nauru Cricket Association
3461,Nauru Cycling Association
3462,Nauru Golf Association
3463,Nauru Hockey Association
3464,Nauru Judo Association
3465,Nauru Karate Association
3466,Nauru Lawn Bowls Association
3467,Nauru Netball Association
3468,Nauru Power Lifting Association
3469,Nauru Rugby 7s Association
3470,Nauru Rugby League Association
3471,Nauru Shooting Association
3472,Nauru Soccer Association
3473,Nauru Squash Association
3474,Nauru Surfing Association
3475,Nauru Swimming Association
3476,Nauru Table Tennis Association
3477,Nauru Taekwondo Association
3478,Nauru Tennis Association
3479,Nauru Touch Rugby Association
