Association Id,Association Name
27674,South Coast
27676,Broken Hill
27681,MIA
27682,Mid-North Coast
27683,Vic - AFL Goulburn Murray
27684,Vic - AFL Gippsland
27685,Vic - Inner West Melbourne
27686,Vic - AFL Central Murray
27687,Vic - Outer North & West Melbourne
27688,Vic - Melbourne Central
27689,Vic - AFL Barwon (Schools)
27690,Vic - North West Melbourne
27691,Vic - South West Melbourne
27692,Vic - AFL Goldfields
27693,Vic - Central Melbourne Outer
27694,Vic - AFL Sth East Casey / Cardinia
27695,Vic - AFL Central Victoria
27696,Vic - Northern Melbourne Inner
27697,Vic - Northern Melbourne Outer
27698,Vic - Eastern Melbourne Inner
27699,Vic - Southern Melbourne Outer
27700,Vic - AFL Sth East Frankston / Casey
27701,Vic - AFL Wimmera Mallee
27702,Vic - AFL North East Border
27703,Vic - Southern Melbourne Inner
27704,Vic - AFL Sth East Peninsula
27705,Vic - Eastern Melbourne Outer
27706,Vic - AFL Sunraysia
27707,South West (VIC)
27708,Vic - Central Melbourne Inner
27709,Vic - AFL Outer East
27710,Vic - AFL Western District
27711,Vic - Eastern
27712,Vic - Northern Metro
27713,Westpac Rescue Helicopter (delete)
27714,Hatherleigh FC Auskick Centre
27715,Hatherleigh FC Auskick Centre
27716,All Sorts Indoor Sports- Programs
27717,FV - Tournaments
27718,Westpac Rescue Helicopter Charity Rugby League
27719,SportsTG Support
27720,Moriac Primary School
27721,St Joseph's College (Coomera) Auskick Centre
27722,Waubra Auskick Centre
27723,Nollamara JFC Auskick Centre
27725,Strathalbyn FC - All Girls Auskick Centre
27726,All Sorts Indoor Sports - Futsal
27727,"All Sorts Indoor Sports - Netball "
27728,"All Sorts Indoor Sports - Basketball "
27729,VACSAL State Wide Junior Football Netball Carnival
27731,South East Region Volleyball Academ
27732,South East Region Volleyball Academy (SERVA)
27733,Montagu Bay Primary School Auskick Centre
27734,Forrest Demons Auskick Centre
27735,One Arm Point Remote Community School Auskick Centre
27736,Griffith AFL 9s
27737,Lyneham AFL 9s
27738,RDFL Interleague Database
27739,Melrose AFL 9s
27740,Looma Community Auskick Centre
27741,Torrens Valley Football Club Auskick Centre
27742,CHS Basketball
27743,Sandown Cobras Auskick Centre
27744,Exmouth Touch Association
27745,Lyons Auskick Centre
27746,Maihan Volleyball Association
27747,Australian Olympic Committee
27748,North Ryde Dockers (Girls) Auskick Centre
27749,New Zealand Olympic Committee
27750,Westbrook Bulldogs (Girls) Auskick Centre
27751,Pittwater Tigers (Girls) Auskick Centre
27752,South Island District Tournament
27754,Oran Park Anglican College (After School) Auskick Centre
27755,St Francis De Sale Auskick Centre
27757,Northern Territory Wheelchair Rugby League
27758,St Francis (VIC) Auskick Centre
27759,Virgin Mary Mosque Auskick Centre
27760,Newport Mosque Auskick Centre
27761,North Kellyville PS (After School) Auskick Centre
27762,Hurstville Dragons Auskick Centre
27763,Ramsgate Community (Girls) Auskick Centre
27764,Hervey Bay PCYC Auskick Centre
27766,Tarneit Rise PS Auskick Centre
27767,Cook Islands Va'a Association
27768,Fiji Va'a Association
27769,Fiji Pacific Games Association
27770,Cook Islands Pacific Games Association
27772,Paine Reserve Auskick Centre
27773,Wagener Oval Auskick Centre
27774,Wagga & District Junior Youth Girls
27775,Castle Cove Auskick Centre
27776,Canberra North (Girls) Auskick Centre
27777,Sutton Auskick Centre
27778,Crookwell Auskick Centre
27779,St Michaels Nowra (After School) Auskick Centre
27780,Wandana/Pinnacle College T3 Auskick Centre
27781,Tatachilla Lutheran College Auskick Centre
27782,Hume Anglican Grammar After School Auskick Centre
27784,Maraboon Power Boat & Ski Club
27785,AFL NSW/ACT U16 State team
