Association Id,Association Name
16882,Capcoast Crusaders
16886,Grafton PS (After School) Auskick Centre
16887,Yamba PS (After School) Auskick Centre
16888,Gillwinga PS (After School) Auskick Centre
16889,Maclean (After School) Auskick Centre
16890,Governor Phillip King PS (After School) Auskick Centre
16893,Sample Netball Association
16894,Rutherford PS (After School) Auskick Centre
16895,Cooranbong PS (After School) Auskick Centre
16896,Homebush State School Auskick Centre
16897,Eton North State School Auskick Centre
16898,BBNZ Test
16900,St. Johns Basketball Club
16901,2011 Arafura Games Basketball
16902,Caroline Springs Basketball Association
16905,FW - WACFA
16940,AFL South China
16941,Football NSW Futsal - F League
16942,TEST - Test Auskick
16943,Swan Hill Specialist School Auskick
16944,Laurimar Thunder Aussie Hoops
16945,Merrylands PS (After School) Auskick Centre
16946,Holy Cross PS (After School) Auskick Centre
16947,Narara (After School) Auskick Centre
16948,Brooke Avenue PS (After School) Auskick Centre
16952,Tanavakorvpall
16956,Alan Davidson Oval (After School) Auskick Centre
16957,Pioneers Park (After School) Auskick Centre
16958,Basketball British Colombia
16959,Streetbasket Russia
16960,Sport Arena
16964,ON ILETISIM TANITIM PAZARLAMA SPOR. LTD. STI
16965,GAM3  Urban Sports Organization
16966,Snickers Virus
16967,Basketball Federation of Vojvodina
16968,BT Paralympic World Cup
16969,Kimberley Rugby League
16977,KZS
16978,Vale Park T3 Auskick Centre
16979,FACCLOC
16980,Young North PS (After School) Auskick Centre
16983,Snowy Monaro Registered Athletes
16984,Snowy Monaro Registered Volunteers
16990,BQ Officials
16992,Czech Streetball Federation
16993,NBA Asia
16994,Hills Bowling Association
16995,Deutscher Basketball Bund
17000,Swiss Basketball
17001,Basketball Federation of Belgrade
17009,Bulgarian Basketball Federation 3 on 3
17010,Karingal Forty40 Bowls Club
17011,Mother Teresa Auskick Centre
17012,Springbrook Auskick Centre
17013,Mary Immaculate Catholic Primary School Auskick Centre
17014,Jindalee State School Auskick Centre
17022,Forrestville Eagles
17023,St Louis De Montfort Tennis Club
17029,Carlisle Adventist Christian College Auskick Centre
17030,North Eton State School Auskick Centre
17032,Warragul & District Netball Association
17038,Representative Games
17039,MCG
17040,SCG
17041,Cricket Tasmania Staff
17042,QLD Cricket Staff
17043,WACA Staff
17044,SACA Staff
17046,Australian Women's Team & Management
17048,Visiting Men's Team & Management
17049,ICC Match Referees
17051,Match Officials
17052,Directors & Executive
17055,Communications
17056,"Strategy, People & Member Services"
17058,Game & Market Development
17060,ACA
17061,Media Rights & Broadcasting
17063,Commercial
17068,Newtown Park Auskick Centre
17071,Lakes Creek State School Auskick Centre
17075,Season Passes
17077,Auburn Auskick Centre
17078,Westlawn PS (After School) Auskick Centre
17081,Miranda North PS (After School) Auskick Centre
17083,Oatley West PS (Before School) Auskick Centre
17084,St Josephs Primary School (Schofields After School) Auskick Centre
17085,St Johns Primary School (Riverstone After School) Auskick Centre
17086,Penrith Christian School (After School) Auskick Centre
17087,Caddies Creek PS (After School) Auskick Centre
17088,Lethbridge Park PS (After School) Auskick Centre
17089,Cambridge Park PS (After School) Auskick Centre
17090,Schofields PS (After School) Auskick Centre
17091,TSS School - AFL 9s - Grade 5-7
17092,David Test Assoc
17095,FIBA Asia 33
17127,Pin & Win Promotion
17128,NRL Grand Final Mass Clinic
17130,FFBB
17131,AFL Vanuatu
