Association Id,Association Name
20254,QLD Affiliated Groups
20255,SA Affiliated Groups
20256,TAS Affiliated Groups
20257,VIC Affiliated Groups
20258,WA Affiliated Groups
20259,Darling Downs Christian School Auskick Centre
20260,Lake Clarendon State School Auskick Centre
20261,Murphy's Creek State School Auskick Centre
20265,Rugby Union Test
20266,VRL Representatives
20267,Yachting Test Database
20268,Taralga Touch Association
20270,Caboolture Montessori School Auskick Centre
20273,Coomalie Aussie Hoops
20275,Australian Basketball Hall of Fame
20276,Sydney Roosters JRL
20278,St Mary MacKillop Primary School (South Penrith After School) Auskick Centre
20279,Kimberley Registered Athletes
20280,"Kimberley Registered Volunteers "
20281,Tennant Creek AFL 9s
20284,Pines Football Netball Club - Payments
20285,Canberra Registered Affiliates
20286,Snowy Monaro Registered Affiliates
20287,Blue Mountains Registered Affiliates
20288,Central Coast Registered Affiliates
20289,Central West Registered Affiliates
20290,Flinders Registered Affiliates
20291,Hunter Valley Registered Affiliates
20292,Illawarra Registered Affiliates
20293,Macarthur Registered Affiliates
20294,Mid North Coast Registered Affiliates
20295,North Coast Registered Affiliates
20296,North West New England Registered Affiliates
20297,Riverina Registered Affiliates
20298,Shoalhaven Registered Affiliates
20299,South Coast Registered Affiliates
20300,Southern Highlands Registered Affiliates
20301,Sydney East Registered Affiliates
20302,Sydney Hills Registered Affiliates
20303,Sydney Inner West Registered Affiliates
20304,Sydney Northern Beaches Registered Affiliates
20305,Sydney South Registered Affiliates
20306,Sydney Upper North Shore Registered Affiliates
20307,Sydney West Registered Affiliates
20308,Tweed Registered Affiliates
20309,Darwin Registered Affiliates
20310,Redlands Registered Affiliates
20311,XXX Brisbane North Registered Affiliates
20312,Brisbane Registered Affiliates
20313,Bundaberg Registered Affiliates
20314,Far North Queensland Registered Affiliates
20315,Fraser Coast Registered Affiliates
20316,Gladstone Registered Affiliates
20317,Gold Coast Registered Affiliates
20318,Gympie Registered Affiliates
20319,Logan Registered Affiliates
20320,Mackay Registered Affiliates
20321,Moreton North Registered Affiliates
20322,North Queensland Registered Affiliates
20323,Sunshine Coast Registered Affiliates
20324,Adelaide Registered Affiliates
20325,Adelaide Hills/Fleurieu Registered Affiliates
20326,Adelaide North Registered Affiliates
20327,Adelaide South Registered Affiliates
20328,Limestone Coast Registered Affiliates
20329,Riverland Registered Affiliates
20330,Roxby Downs Registered Affiliates
20331,Spencer Gulf Registered Affiliates
20332,North Registered Affiliates
20333,North West Registered Affiliates
20334,Southern Registered Affiliates
20335,Ballarat Registered Affiliates
20336,Barwon Registered Affiliates
20337,Bendigo Registered Affiliates
20338,Dandenong Casey Titans Registered Affiliates
20339,Melbourne Eastern Ranges Registered Affiliates
20340,Melbourne Inner East Registered Affiliates
20341,Melbourne North Registered Affiliates
20342,Melbourne Southern Registered Affiliates
20343,Melbourne West Registered Affiliates
20344,Ovens & Murray Registered Affiliates
20345,Westernport Registered Affiliates
20346,Goldfields Registered Affiliates
20347,Kimberley Registered Affiliates
20348,Perth Metro Registered Affiliates
20349,Perth Metro South Registered Affiliates
20350,Port Lincoln Basketball Association
20351,Group 6 Rugby League
20352,Pottsville Beach FC 6-a-Side
20353,Gungahlin Lakes Giants Pro (Ages 7 - 8) Auskick Centre
20354,Gungahlin Lakes Giants Rookie (Ages 5 - 6) Auskick Centre
20357,NRL/TFA Corporate Events
20360,Australian Hansa Class Association - Old Database
20362,Adelaide Metropolitan Netball Division
20364,Gippsland Registered Affiliates
20366,"Mark's Rugby "
20367,FIFA Demo DB
20369,"Dose Touch "
20370,Southern Cross Baptist School (After School) Auskick Centre
20371,The Athena School (After School) Auskick Centre
