Association Id,Association Name
4999,Training 2
5000,Training 3
5001,Training 4
5002,Training 5
5003,Training 6
5004,Training 7
5005,Training 8
5006,Training 9
5007,Training 10
5008,Training 11
5009,Training 12
5010,Training 13
5011,Training 14
5012,Training 15
5013,Training 16
5014,Training 17
5015,Training 18
5016,Training 19
5017,Training 20
5018,Training 21
5019,Training 22
5020,Training 23
5021,Training 24
5022,Training 25
5027,Manly Warringah Business Houses
5028,Narranga PS (After School) Auskick Centre
5029,Demo Association
5030,Kaleen (After School) Auskick Centre
5031,Gordon Primary School (After School) Auskick Centre
5033,Werribee Basketball
5034,Auckland City Triathlon Club
5035,Canterbury Triathlon Club Inc.
5036,Dunedin Triathlon Club
5037,Eastland Bay of Plenty Triathlon Club Inc.
5038,Eastland Triathlon Club
5039,Hamilton Mafia Triathlon Club
5040,Hawkes Bay Multisport Club
5041,Hibiscus Coast Harrier & Triathlon Club
5042,Hutt Multisport Club
5043,Kapiti Harrier & Multisport Club Inc.
5044,Manawatu Triathlon Club
5045,Marlborough Multisport
5046,Marton Triathlon Club
5047,Nelson Triathlon & Multisports Club Inc.
5048,North Harbour Triathlon Club
5049,Okaku Racing Club
5050,Rotorua Association of Triathletes
5051,Southern Lakes Multisports Club Inc.
5052,Southland Triathlon Multisports Club
5053,Taranaki Multisport & Triathlon Club
5054,Triathlon Tauranga
5055,Tri-Sport Taupo
5056,Waitakere Multisports Club
5057,Wanganui Multisports Club
5058,Wellington Triathlon & Multisports Club
5059,Whangarei Triathlon Club
5060,Demons Touch Football Association
5061,Murwillumbah Touch Association
5063,Central Australian Football League
5064,Kowree Naracoorte Tatiara Football League
5065,Mitchelton State School Auskick Centre
5066,St Ita's Primary School Auskick Centre
5067,Stretton State College Auskick Centre
5068,Bethany Lutheran Primary School Auskick Centre
5069,Balonne-Barwon Junior Rugby League
5072,Bundaberg Junior Rugby League
5073,Bundaberg Rugby League Ltd.
5074,Cairns & District Junior Rugby League
5075,Cairns District Rugby League
5076,Callide Dawson Junior Rugby League
5078,Central Burnett Junior Rugby League
5079,Central Burnett Rugby League
5080,Central Highlands Junior Rugby League
5081,Central Highlands Rugby League
5082,Central West Rugby League Association
5085,Eacham Junior Rugby League Inc.
5092,Fraser Coast Junior Rugby League
5094,Gladstone & District Junior Rugby League Inc.
5095,Gladstone & District Rugby League Inc.
5096," Rugby League Gold Coast"
5099,Innisfail District Junior Rugby League Inc.
5100,Rugby League Ipswich
5102,Junior Rugby League of Rockhampton & District Association Inc.
5103,Mackay & District Rugby League Inc.
5104,Mackay District Junior Rugby League Inc
5105,Mid West Junior Rugby League
5106,Mid West Local League Inc.
5107,Mount Isa Junior Rugby League Inc.
5108,Mount Isa Rugby League
5109,Northern Districts Rugby League Inc.
5125,Rockhampton Senior Local Rugby League Inc.
5126,Roma & District Rugby League
5127,South Burnett Rugby League Inc.
5129,Rugby League Brisbane
5130,Sunshine Coast Junior Rugby League Inc.
5132,Sunshine Coast/Gympie Rugby League Ltd.
5133,Toowoomba Junior Rugby League
5134,Toowoomba Rugby Football League Ltd
5136,Townsville & District Junior Rugby League
5137,Townsville District Rugby Football League Ltd.
