Association Id,Association Name
24483,Diablos Hockey Club
24484,Dubbo All Stars Hockey Club
24485,East Dubbo Hockey Club
24486,Independent Hockey Club
24487,Narromine & District Junior Hockey Club
24488,PCYC Hockey Club
24489,Veterans Women Hockey Club - Dubbo HA
24490,Wanderers Men's Hockey Club
24491,Waratahs Hockey Club - Dubbo HA
24492,Westside Cobras Hockey Club
24493,Dubbo Association Hockey Club
24494,Alstonville Hockey Club
24495,Ballina Hockey Club
24496,Coraki Hockey Club
24497,East Lismore Hockey Club
24498,Evans Head Hockey Club
24499,Glee Hockey Club
24500,North Lismore Hockey Club
24501,Northern Star Hockey Club
24502,Summerlanders Hockey Club
24503,Candelo Hockey Club
24504,Pambula Hockey Club
24505,Tathra Hockey Club
24506,Bega Hockey Club
24507,Merimbula Hockey Club
24508,Sapphire Coast Hockey Club
24509,Eurohockey Club
24510,Crookwell District Hockey Association
24511,Colts Soldiers Hockey Club
24512,Drifters Hockey Club
24513,Fireflys Hockey Club
24514,North Blues Hockey Club
24515,Taralga Hockey Club
24516,Goulburn Masters Club
24517,Ajax Hockey Club
24518,North Whites Hockey Club
24519,Avros Hockey Club
24520,Barbarians Hockey Club
24521,City Bears Hockey Club
24522,Royals Hockey Club - Grafton HA
24523,Sailors Hockey Club
24524,Grafton High School
24525,McAuley College
24526,South Grafton Hockey Club
24527,Grafton Primary School
24528,Clarence Hockey Club
24529,Bellingen Hockey Club
24530,Legendz Hockey Club
24531,Beaches Hockey Club
24532,Norths Hockey Club
24533,Orara Valley Hockey Club
24534,Southside Hockey Club
24535,Urunga Hockey Club
24536,Hockey Coffs Coast
24537,Breakaways Hockey Club
24538,City Hockey Club - Hockey New England
24539,Classics Hockey Club
24540,Duval Hockey Club
24541,ExServices Checkmates Hockey Club
24542,Flamingoes Hockey Club
24543,Guyra Hockey Club
24544,Harlequins Hockey Club - Hockey New England
24545,United Hockey Club - Hockey New England
24546,"WolfPack Hockey Club "
24547,"PLC Hockey Club "
24548,"NEGS Hockey Club "
24549,"ROBB Hockey Club "
24550,UNE Hockey Club
24551,"TAS Hockey Club "
24552,St Alberts Hockey Club
24553,Twilight Hockey Club
24554,Albion Park RSL Hockey Club
24555,Jamberoo Women's Hockey Club
24556,Dapto Hockey Club
24557,Fairy Meadow Hockey Club
24558,Kiama Hockey Club
24559,Railway Greys Women's Hockey Club
24560,University Of Wollongong Hockey Club
24561,Wests Illawarra Hockey Club
24562,Avondale Hockey Club
24563,Figtree Unanderra Women's Hockey Club
24564,Lakeview Women's Hockey Club
24565,Saints Hockey Club - Illawarra South Coast Hockey
24566,Albion Park Women's Hockey Club
24567,Unanderra Women's Hockey Club
24568,Gerringong Women's Hockey Club
24569,Albion Park Flames Hockey Club
24570,Robertson Hockey Club
24571,Mittagong Hockey Club
24572,Warilla Women's Hockey Club
24573,Illawarra South Coast Hockey
24574,Allsorts Hockey Club
24575,Bluejays Hockey Club
24576,Kangaroo Valley Hockey Club
24577,Burrawang Hockey Club
24578,Shoalhaven Heads Hockey Club
24579,St Georges Basin Hockey Club
24580,Shoalhaven Hcokey Club
24581,Berry Women's Hockey Club
24582,The Oaks Womans Hockey club
