Association Id,Association Name
25098,Senjuns Hockey Club
25099,Spring Gully Hockey Club
25100,Strathdale Hockey Club
25101,Koowinda Hockey Club
25102,Mildura Wanderers
25103,Rivaside
25104,Waratahs Hockey Club
25105,Sunraysia Hockey Association
25106,Submariners Hockey Club
25107,Mariners Hockey Club
25108,South West Strikers
25109,Technique Hockey Club
25110,Timboon Saints
25111,Corangamite Hockey Club
25112,Corangamite Junior Hockey Association
25113,Maccabi Hockey Club
25114,Hockey Albury Wodonga
25115,Altona Hockey Club
25116,Gippsland Bulls Hockey Club
25117,Bayside Cougars Hockey Club
25118,Box Hill Whitehorse Hockey Club
25119,Brunswick Hockey Club
25120,Camberwell Hockey Club
25121,Casey Hockey Club
25122,Collegians - X
25123,CV Blazers
25124,Doncaster Hockey Club
25125,Eastern Christian Hockey Organisation
25126,Elwood Hockey Club
25127,Essendon Hockey
25129,Footscray Hockey Club
25130,Frankston Hockey Club
25131,Goulburn Valley
25132,Greensborough Hockey Club
25133,Hawthorn Hockey Club
25134,HMAS Cerberus
25135,Hockey Geelong (HV Comp)
25136,KBH Brumbies
25137,Kew Junior Hockey Club
25138,Knox Hockey Club
25139,La Trobe University Hockey Club
25140,MCC Hockey Section
25141,Melbourne University Hockey Club
25142,Melton Hockey Club
25143,Mentone Hockey Club
25144,MHSOB Hockey Club
25146,Monash University Hockey Club
25147,Mornington Peninsula Hockey Club
25148,OHA Hockey Club
25149,Old Camberwell Grammarians Hockey Club
25150,Old Carey Hockey Club
25151,Old East Malvern Hockey Club
25152,Old Melburnians Hockey Club
25153,Old Trinity Hockey Club
25154,Old Xaverians Hockey Club
25155,Old Yarra Valley Hockey Club
25156,Parkville Women's Hockey Club
25157,Parkville Men's Hockey Club
25158,PEGS Hockey Club
25159,Powerhouse/St Kilda Hockey Club
25160,RMIT Hockey Club
25161,Sandringham Women's Hockey Club
25162,Southern Knights
25163,Southern United Hockey Club
25164,St.Bedes Hockey Club
25165,St.Bernards Hockey Club
25166,Sunshine Hockey Club
25167,Swinburne Hockey Club
25168,TEM (Toorak East Malvern) Hockey Club
25169,Victorian Sikhs
25170,Waverley Hockey Club
25171,Werribee Hockey Club
25172,WestVic Hockey
25173,Yarra Valley Hockey Club
25174,Greater Dandenong Warriors Hockey Club
25175,Craigieburn Hockey Club
25176,Pakenham Hockey Club
25177,Swan Hill Hockey Club
25178,Students of Ballarat
25179,Kerang Junior Hockey Association
25180,Portland Hockey Club.
25182,Portland Hockey Club.
25183,Test Club 2015
25184,Holding Bay
25186,Croydon Ranges Hockey Club
25187,Northern Eagles Hockey Club
25188,Golden Plains Hockey Club
25189,Leopold Hockey Club
25190,Geelong Hockey Club (Local Comp)
25192,Corio Hockey Club
25193,Torquay Hockey Club
25196,Kardina Hockey Club
25197,Geelong College Hockey Club
25198,Saints Hockey Club
25199,South Barwon Hockey Club
25200,Hockey Bellarine
25201,Charlton Hockey Club
25202,St Arnaud Hockey Club
25203,Wedderburn Hockey Club
25204,Donald Hockey Club
