Association Id,Association Name
12982,AMF Capalaba
12985,Porirua (please delete)
12990,testing coach issue
12991,Total Touch Auckland - Bill McKinlay Park Winter Touch
12992,Total Touch Wellington - Wakefield Park Junior
12993,Total Touch Wellington - Fraser Park Junior
12994,Total Touch Wellington - Hutt Park Junior Touch
12999,Ryde East PS (After School) Auskick Centre
13000,Smithtown PS (After School) Auskick Centre
13007,St Augustines PS (Coffs Harbour After School) Auskick Centre
13008,Tarros PS (After School) Auskick Centre
13009,St Marys PS (Warners Bay After School) Auskick Centre
13010,Darra State School Auskick Centre
13012,St Stephens Primary Auskick Centre
13013,Southbrook State School Auskick Centre
13014,St Bernards State School (Gold Coast) Auskick Centre
13016,Coolum JAFC Auskick Centre
13017,Millchester State School Auskick Centre
13018,Shoalhaven Juniors
13019,West Footscray Auskick Centre
13020,Roxburgh Park Magpies Auskick Centre
13022,Far West Football League
13024,Greater Springfield Sports Auskick Centre
13025,Park Ridge JAFC Auskick Centre
13026,The Gap JAFC Auskick Centre
13027,Moggill JAFC Auskick Centre
13028,Amberley State School Auskick Centre
13029,Invermay Auskick Centre
13032,AMF Rockingham
13033,AMF Cross Road
13034,AMF Noarlunga
13035,AMF Norwood - Deleted
13036,AMF Golden Grove
13037,AMF Woodville
13039,AMF Tuggeranong
13040,Kingpin Macarthur
13041,AMF Southgate
13044,Eastwood Ryde Netball Association
13045,St Rose Catholic Primary School (After School) Auskick Centre
13049,Theebine State School Auskick Centre
13050,Gunalda State School Auskick Centre
13051,Glenwood State School Auskick Centre
13052,test soccer
13053,Basketball Australia Referee
13056,Rockley PS (After School) Auskick Centre
13057,Taranaki Country Basketball Association
13061,Canberra Referees Associations
13064,Granville PS (After School) Auskick Centre
13065,Auburn Adventist (After School) Auskick Centre
13074,Mt St Thomas PS (After School) Auskick Centre
13077,Moss Vale Mittagong (After School) Auskick Centre
13080,St Philomena School Auskick Centre
13082,England Touch Association
13083,Bristol Touch Association
13084,Albion Park (After School) Auskick Centre
13086,Northlakes Primary School (After School) Auskick Centre
13087,St Phillips Primary School (After School) Auskick Centre
13088,St Josephs (Laurieton) Auskick Centre
13089,Frank Partridge VC PS (After School) Auskick Centre
13095,Kurnell PS (Before School) Auskick Centre
13096,Hills Adventist College (After School) Auskick Centre
13097,St Peters PS (After School) Auskick Centre
13098,Wilkins PS (After School) Auskick Centre
13099,Mandurah Tenpin - deleted
13100,Manhatten Superbowl
13101,Bowlarama Wetherill Park
13102,Lismore Tenpin
13103,AMF Blacktown
13104,AMF Boronia
13105,AMF Castle Hill
13106,Kempsey Tenpin
13107,Kelmscott Tenpin - Deleted
13108,Horsham Lanes
13109,Holiday Lanes
13110,Great Ocean Road Tenpin
13111,Grafton Tenpin
13112,Gosford Bowl
13113,Geelong Bowl-A-Rama
13114,Gambier City Bowl - Deleted
13115,Forster Tenpin
13116,Elizabeth Bowland - Deleted
13117,Echuca King Pin Bowling (please delete)
13118,Dubbo Tenpin
13119,Campbelltown City Bowl
13120,Bridge Bowl
13121,AMF Chadstone
13122,AMF Dandenong
13123,AMF Dee Why
13124,AMF Forest Hill
13125,AMF Frankston
13126,AMF Highpoint
13127,AMF Hornsby
13128,AMF Illawarra
13129,Bowlarama Liverpool - Deleted
13130,Bowland Whyalla - Deleted
13132,AMF Keon Park
13133,AMF Knox
13134,Bowland Salisbury
13135,Bowland Port Pirie - Deleted
13136,Bowland Ingle Farm
