Association Id,Association Name
13826,QLD AFL 9s
13828,King Island Football Association
13829,Cootamundra Touch Association
13832,Upper Mount Gravatt State School Auskick Centre
13833,Villanova Auskick Centre
13834,St Brenards Auskick Centre
13836,Highland Reserve Auskick Centre
13839,Kedron State School Auskick Centre
13840,St Columba's Primary School (Wilston) Auskick Centre
13846,Great Flinders Football League
13847,Hills Football League SA
13848,Northern Areas Football Association
13849,Far North Football League
13851,Bullsbrook Basketball Association
13855,Aussie Skate
13858,Bowls South Australia
13859,Ice Skating Victoria
13861,Coerver Coaching - ACT
13867,East Dubbo (After School) Auskick Centre
13868,West Dubbo (After School) Auskick Centre
13870,"myCard Members "
13874,Stadium Scoring TESTING
13875,Kilkivan State School Auskick Centre
13876,Woolooga State School Auskick Centre
13877,Basketball Geelong Junior Tournament
13878,Sturt Domestic League
13879,Sale Amateur Basketball Association
13882,Total Touch Auckland - Henderson Park Junior Touch
13883,Total Touch Auckland - Archibald Park Junior Touch
13884,Total Touch Auckland - Archibald Park Touch
13891,Ferrymead Touch
13892,Parklands Touch
13893,Linfield Touch
13894,Bogan Touch Association
13895,Pukekohe Junior Touch
13896,Mountfort Park Touch
13897,Karaka Summer Touch
13898,Papatoetoe Juniors
13899,Papatoetoe Touch Module
13900,Rahui Junior Touch Module
13901,Manawatu Touch Modules
13902,Whanganui Mixed
13903,AMI Pirates Junior Module
13906,Rangers Basketball Club
13908,Havelock North Junior Touch
13909,Napier Junior Touch
13927,Jervis Bay (Indigenous Holiday) Auskick Centre
13951,New Brighton Junior Touch
13952,Trevinos Touch
13953,Vikings Touch
13954,NSW Women's Bowls Association
13958,Upper Hutt Junior Touch
13959,Queenstown Basketball Association
13962,Allstars Touch Club
13963,Raiders
13965,Touch Football Belconnen
13967,Eagles Touch Association
13968,Greystanes Touch Association
13969,Lighthouse Christian School
13970,Concordia Lutheran College Primary School Auskick Centre
13971,Uni Cougars Auskick Centre
13972,St Monicas Oakey Auskick Centre
13981,Stadium scoring test database
13983,Hockey Australia Special Events
13987,Mallee Football League (SA)
13988,Far North Coast NSW Futsal
13995,AFL Coaches
13997,Volunteers and technical officials
13998,Bennett Road (After School) Auskick Centre
13999,St John Fisher (After School) Auskick Centre
14001,Mackillop (After School) Auskick Centre
14002,Umina (After School) Auskick Centre
14005,Winmalee PS (After School) Auskick Centre
14006,Kingswood South PS (After School) Auskick Centre
14008,Woy Woy South (After School) Auskick Centre
14011,Busby West PS (After School) Auskick Centre
14014,William Dean PS (After School) Auskick Centre
14018,Vacy PS (After School) Auskick Centre
14019,Maryland PS (After School) Auskick Centre
14021,Edgeworth PS (After School) Auskick Centre
14022,Caves Beach PS (After School) Auskick Centre
14025,Cronulla PS (After School) Auskick Centre
14026,Come & Try AFL 4 Week Program - Bankstown Community Centre
14027,Minchinbury Reserve (After School) Auskick Centre
14029,Pete's Bar Club
14030,BQ Merchandise
14031,BQ Clinics and Camps
14032,Victorian Gymnastics Association
14037,ARLD
14040,Endeavour Park Sports Reserve (After School) Auskick Centre
14043,Northern NSW Football - FFA Cup
14049,Team GWS
14085,WEST ADELAIDE
14087,SOUTH EAST SA
14093,STURT
14145,Harden Touch Football
14147,Claremont Meadows PS (After School) Auskick Centre
14148,St Pauls Grammar (Cranebrook After School) Auskick Centre
14153,Lacrosse NSW
14154,Lacrosse Tasmania
