Association Id,Association Name
13713,College Sport - Central Zone Secondary Schools
13714,College Sport - West Zone
13715,College Sport - East Zone
13716,College Sport - North Harbour
13717,College Sport - South/Counties
13718,Orakei Touch - East & Bays Touch
13719,Galaxy Sports Trust - Galaxy City Juniors
13720,Junior Soultouch
13721,Te Papapa Touch
13722,Rotorua Touch Association
13723,Whakatane Touch Association
13724,Great Lake Touch
13725,Geyser City Touch
13726,YMCA Tauranga Touch Module
13727,Putaruru Touch Module
13728,Raukawa Touch
13729,North Hagley Touch Module
13730,Touch on the Park  Burnside
13731,Touch @ Barrington
13732,Belfast Touch
13733,Nunweek Junior Touch
13734,New Brighton Touch
13735,Centennial Touch
13736,Southbrook Touch
13737,Prebbleton Touch Module
13738,Halswell Quarry
13739,Clendon Juniors Touch Module
13740,Advance Touch League
13741,All Seasons Touch - Gallaher Park
13742,Papakura Junior Touch
13743,Eastern Junior Touch
13744,Beachlands Maraetai Touch
13745,Ardmore Marist Touch
13746,Pakuranga United Rugby Touch
13747,Weymouth Rugby Touch
13748,East Tamaki Touch Module
13749,All Seasons Touch - Corporate 2000
13750,All Seasons Touch - Mangere East
13751,NZTB Manukau Sports Bowl
13752,Taradale Rugby and Sports Club
13753,Hawkes Bay Intermediate & Club Touch Competition
13754,Hawkes Bay Secondary Schools
13755,Outkast Touch
13756,Tararua Touch Module
13757,Levin Touch Module
13758,HWC Junior Youth Touch Module
13759,PN Touch Module
13760,Lansdowne Park Touch
13761,Touch Kaikoura
13762,"Nelson Touch Tahunanui "
13763,Motueka Touch
13764,NBS Richmond Touch
13765,Mahurangi Sharks
13766,Browns Bay Sharks
13767,Glenfield Sharks
13768,Devonport Sharks
13769,Becroft Touch
13770,Onepoto Touch
13771,Rodney Rams Touch Module
13772,Albany Touch
13773,North Shore Rugby Club
13774,Touch Kaikohe
13775,Whangarei Junior Youth Touch
13776,Kaikohe Junior Youth Touch
13777,Kensington Oval
13778,Taieri Touch
13779,Green Island Community
13780,Bullock Touch Module
13781,Invercargill Touch Module
13782,Hawera Touch Module
13783,Touch New Plymouth
13784,Seaside Touch
13785,Ngatea Touch Module
13786,Paewa Touch Module
13787,Te Awamutu Sports Touch Module
13788,Waikato Touch - Adults
13789,Waikato Touch - Secondary School
13790,Waikato Touch - Juniors
13791,Hamilton Touch Module - Social Mixed & Business House
13792,Koraha Sports Touch
13793,Ngaruawahia Junior Module
13794,HOB Touch
13795,Touch Whanganui  Juniors
13796,Touch Whanganui  Adults
13798,Avalon Rugby Touch
13799,Porirua City Classic Touch
13800,Brewers Touch
13801,Petone Rugby League Touch
13802,Kapiti Junior Touch
13803,Kapiti Touch
13804,Kaipara Junior Touch
13805,Hibiscus Coast Sharks
13806,Thames Valley Secondary School
13810,Cook Islands - Deleted
13812,Bathurst District Football Association
13813,St Charbels College (After School) Auskick Centre
13814,Pagewood PS (After School) Auskick Centre
13815,USA Footy
13821,Cook Islands - Government
13822,Cook Islands - Volunteers
