Association Id,Association Name
22871,Sydney West Registered Participants
22873,Zillmere State School Auskick Centre
22874,Access All Abilities Auskick Centre
22875,Gin Auskick Centre
22876,Oran Park Auskick Centre
22885,Demo Association 6 - BUNDABERG
22886,DEMO Association 7 - MARYBOROUGH
22887,"Demo Association 8 - HERVEY BAY "
22891,Nightcliff Auskick Centre
22894,South Africa Rugby League
22896,DEMO ASSOCIATION 9 - GLADSTONE
22899,Doveton Eagles Koori Auskick Centre
22900,Harbord PS OOSH (Before School) Auskick Centre
22901,Peel District Footy Fundamentals
22903,WA 3x3
22910,Launceston (Girls) Auskick Centre
22911,Brisbane Revolution
22912,365 Soccer Sixes
22917,"VT League "
22920,Albury (Girls After School) Auskick Centre
22921,Dural Walla Tag
22922,"Basketball Australia National Database "
22923,Upperby Reserve (After School) Auskick Centre
22924,Frankston Blues Programs
22925,Griffith (Girls) Auskick Centre
22926,Floreat Lifesaving Club - TEST
22928,The Burns Association of Physical Culture
22930,West Epping Summer Football
22932,2 Day AFL NT Holiday Program
22933,Basketball SA 3x3
22934,Narre Warren - Holiday Program
22935,Frontier Basketball Aussie Hoops
22936,Tyabb Football Netball Club Past Players
22937,Modbury South FC Auskick Centre
22938,FDBA Blues Programs
22939,Malvern East - Over 35s
22942,Pine Rivers Touch Association
22943,Kyabram - Holiday Program
22944,Miranda PS (Before School) Auskick Centre
22945,Queensland - AFL Active
22948,Opta
22949,Australian Christian College (After School) Auskick Centre
22952,Kialla - Holiday Program
22953,Australian Islamic College (Gold Coast) Auskick Centre
22954,Inverloch - Holiday Program
22956,Test Association
22957,MLLLC Education Program Participant
22958,The Joeys Mini World Cup
22962,Willoughby Combined (After School) Auskick Centre
22964,Australian Masters Games
22965,Pacific Schools Game Competition
22966,Swan Hill Junior Tournament
22968,STM Storm - Events
22969,Southern Districts Junior Basketball League
22970,Donald - Holiday Program
22972,Football Demo Association
22973,Manly
22974,North Canterbury Basketball Association
22975,Waterloo
22976,Acces All Abilities Community Auskick Centre
22979,Queenstown Cricket Club
22983,Moss Vale Soccer Club Inc.
22989,ACT Junior League
22996,Phoenix Sports Group
22997,St. Clair Basketball Aussie Hoops
22998,ACT Social Mixed League
22999,ACT Scorers
23005,Softball Umpires Association ACT
23013,Tweed District Softball Association
23017,Sandgate JAFC (Summer) Auskick Centre
23018,Goomeri State School Auskick Centre
23022,Hobart Phoenix
23024,SEMR
23026,Broome Basketball Carnival
23028,Kenmore AFL 9s
23033,VV Social Competitions
23034,Basketball Queensland State Team
23038,Karratha Gymnastics Club
23040,Woodville District Basketball Association
23041,Ravensthorpe Aussie Hoops
23044,Moruya
23045,"Forest Summer Football "
23046,Port United Soccer Club
23049,Mount Isa - Futsal
23052,Maranoa Basketball Association
23055,Australian Rules Football League of Ireland
23056,Australian Rules Football League of Ireland (Womens)
23057,Welsh Australian Rules Football League
23058,Scottish Australian Rules Footbal League
23059,AFL London
23060,AFL Central & Northern England
23062,AFL South England
23064,Mornington Life Saving Club
23065,Springvale District Netball Association - Rep
23066,Finley Touch
23067,Kingswood PS (After School) Auskick Centre
23068,North Shields Baseball Club
23069,Nepean Community Services (After School) Auskick Centre
23070,Oz Sport and Social
23071,Golden Square Junior Football Netball Club
