Association Id,Association Name
11011,Blue
11012,Green
11013,Red
11014,Yellow
11015,Blue
11016,Green
11017,Red
11018,Yellow
11019,Blue
11020,Green
11021,Red
11022,Yellow
11023,Blue
11024,Green
11025,Red
11026,Yellow
11027,Blue
11028,Green
11029,Red
11030,Yellow
11031,Blue
11032,Green
11033,Red
11034,Yellow
11035,Blue
11036,Green
11037,Red
11038,Yellow
11039,Blue
11040,Green
11041,Red
11042,Yellow
11043,Blue
11044,Green
11045,Red
11046,Yellow
11047,Blue
11048,Green
11049,Red
11050,Yellow
11051,Blue
11052,Green
11053,Red
11054,Yellow
11055,Blue
11056,Green
11057,Red
11058,Yellow
11059,Blue
11060,Green
11061,Red
11062,Yellow
11063,Blue
11064,Green
11065,Red
11066,Yellow
11067,Blue
11068,Green
11069,Red
11070,Yellow
11071,Blue
11072,Green
11073,Red
11074,Yellow
11075,Blue
11076,Green
11077,Red
11078,Yellow
11079,Blue
11080,Green
11081,Red
11082,Yellow
11083,Blue
11084,Green
11085,Red
11086,Yellow
11087,Blue
11088,Green
11089,Red
11090,Yellow
11091,Blue
11092,Green
11093,Red
11094,Yellow
11095,Blue
11096,Green
11097,Red
11098,Yellow
11099,Blue
11100,Green
11101,Red
11102,Yellow
11103,Blue
11104,Green
11105,Red
11106,Yellow
11107,Blue
11108,Green
11109,Red
11110,Yellow
