Association Id,Association Name
11921,BEAUMARIS INC.
11922,BLACK ROCK BOWLING & TENNIS
11923,BRIGHTON BEACH
11924,BRIGHTON BOWLING & TENNIS
11925,ELSTERNWICK PARK SPORTS
11926,HAMPTON INC.
11927,HAMPTON RSL
11928,HIGHETT INC.
11929,MENTONE INC.
11930,MIDDLE PARK
11931,MORDIALLOC
11932,PARKDALE INC.
11933,PORT MELBOURNE BOWLING CLUB
11934,SANDRINGHAM INC.
11935,BERWICK
11936,BURDEN PARK
11937,CARRUM
11938,CHELSEA
11939,CRANBOURNE
11940,CRANBOURNE RSL
11941,DANDENONG CITY
11942,DANDENONG Lawn Bowls
11943,DANDENONG RSL REC.
11944,EDITHVALE
11945,HAMPTON PARK
11946,KEYSBOROUGH
11947,NARRE WARREN
11948,NOBLE PARK
11949,WILLOW LODGE
11986,AFL International Cup
11991,McKinnon Aussie Hoops
11992,Glenella State School Auskick Centre
11993,Beaconsfield State School Auskick Centre
11994,St Dominics Priory School Auskick Centre
12000,Shortland PS(After School)  Auskick Centre
12001,Figtree Heights PS (After School) Auskick Centre
12002,Mount Keira PS (After School) Auskick Centre
12005,New South Wales Open
12007,Brighton State School Auskick Centre
12011,Concord Touch Association
12012,Tennyson (Special School) Auskick Centre
12014,North West Basketball Referees Association
12016,Royal Victorian Bowls Association
12017,Victorian Ladies Bowls Association
12018,Bowls Western Australia
12020,Bowls Queensland
12021,Delete
12022,Bowls Tasmania
12023,Bowls Northern Territory
12024,Bowls ACT
12025,Basketball WA Junior Competitions
12026,WA Schools Basketball
12031,Wahroonga PS (After School) Auskick Centre
12032,Epping Heights PS (After School) Auskick Centre
12033,Castle Hill Public School
12034,Murray Farm Public School
12035,Carlingford West Public School
12036,Beaumont Hills Public School
12037,Handball League of New Caledonia
12038,Ballarat District
12039,Grampians District
12040,Maryborough District
12041,Bellarine District
12042,Colac Inc. District
12043,Geelong District
12044,Camperdown District
12045,Far Western Inc District
12046,Warrnambool District
12047,Central Wimmera District
12048,Northern Wimmera District
12049,Tyrrell District
12050,West Wimmera District
12051,Murray Valley Inc District.
12052,Northern District
12053,Sunraysia Inc District
12054,Bendigo Inc District
12055,Campaspe Valley District
12056,North Central District
12057,Central Murray District
12058,North Eastern District
12059,Ovens & Murray District
12060,Central District
12061,Central Highlands District
12062,Goulburn Valley Inc District
12063,Flinders District
12064,Mountain Valley Inc District
12065,Peninsula District
12066,East Gippsland Inc District
12067,Gippsland Inc District
12068,North Gippsland Inc District
12069,South Gippsland District
12070,Hobsons Bay District
12071,Maribyrnong Valley District
12072,Hume District
12073,Yarra District
12074,Whitehorse District
12075,South East Metro District
12076,Hill Views District
12077,Monash District
12078,Bayside Beaches District
