Association Id,Association Name
6408,Lower Blue Mountains Touch Association
6413,Maitland Touch Association
6414,Mallee Touch Association
6415,Manly Warringah Touch Association
6416,Cairns Pirates Touch Football Association Inc.
6417,Mareeba Touch Association
6418,Maryborough Touch Association
6421,Moree Touch Association
6423,Mount Gambier Touch Association
6424,Mount Isa Touch Association
6425,Mudgee Touch Association
6426,Muswellbrook Touch Association
6428,Narrabri Touch Incorporated
6429,Nelson Bay Touch Association
6430,Newcastle City Touch Association
6431,The Forum Social Sport
6433,Noosa Touch Association
6435,NQTA Events
6436,Northern Districts Touch Association
6437,Northern Eagles Touch Association
6439,Nowra Shoalhaven Touch Association Inc
6440,New South Wales Touch Association
6441,Oberon Touch Association
6442,Old Bar Touch Football Association
6443,Parkes Touch Association
6444,Melbourne Touch Football
6445,Parramatta District Touch Association
6447,Peel District Touch Association
6448,Peninsula Touch Association
6449,Port Lincoln Touch Association
6450,Port Macquarie Touch Association
6452,Quirindi Touch Association
6453,Redcliffe & Districts Touch Association
6454,Rockhampton Junior Touch Association
6455,Rockhampton Senior Touch Association
6456,Rosalie Touch Association
6457,Ryde Eastwood Touch Association
6459,Scone Touch Association
6461,Shepparton Touch Association
6462,Singleton District Touch Association
6466,South Tweed Community Touch Football Association
6467,South West Queensland Touch Association
6469,Southern Touch Association
6470,St Georges Basin Touch Association
6471,Sunshine Coast Fraser & Burnett Districts Touch Association
6473,Tarcutta Touch Association
6474,Taree Touch Association
6475,Taren Point Touch Association
6476,Touch Football Tasmania
6477,The Rock and District Touch Association
6480,Tom Price Touch Association
6481,Tompkins Park Touch Association
6482,Toowoomba Touch Association
6483,National Referees
6485,Touch Football Western Australia
6486,Touch Football Victoria
6487,Townsville Touch Football
6489,Tully Touch Association
6496,Wallsend Touch Association
6497,Wanneroo Touch Association
6498,Northern Beaches Touch Association
6499,Wauchope Summer Touch inc
6501,Western Suburbs Touch Football Association
6502,Westmead Touch Association
6503,Westside Touch Association
6505,Woolgoolga Touch Association
6506,Yamba Touch Association
6508,Young Touch Association
6509,Northern Eagles Region
6510,Southern Suns
6511,Sydney Mets Region
6512,Sydney Rebels Region
6513,Sydney Scorpions Region
6514,Albury Touch Association
6517,Eatons Hill State School Auskick Centre
6518,Hercules Road State School Auskick Centre
6519,Kuraby State School Auskick Centre
6524,Bluewater State School Auskick Centre
6526,Gladstone South State School Auskick Centre
6527,Moruya Touch Association
6528,Windsor South PS (After School) Auskick Centre
6531,Penrith South PS (After School) Auskick Centre
6533,Balmain PS (After School) Auskick Centre
6534,Ashfield PS (After School) Auskick Centre
6535,St Margaret Marys (After School) Auskick Centre
6536,St Mary St Joseph ((After School) ) Auskick Centre
6537,Annandale North PS (After School) Auskick Centre
6538,Our Lady Of Annunciation (After School) Auskick Centre
6540,Maroubra Bay PS (After School) Auskick Centre
6541,Bexley North PS (After School) Auskick Centre
6550,Laguna Street PS (After School) Auskick Centre
6551,Hughenden State School Auskick Centre
6552,Tweed Heads State School
6555,Redeemer Lutheran College (Rochedale) Auskick Centre
6556,Moore Park Tigers Auskick Centre
6557,Aranda PS (After School) Auskick Centre
6565,Samoa - Admin
6569,Mackay Central State School Auskick Centre
6571,Whitsundays Touch Association
6573,Shoalhaven Community Centre
