Association Id,Association Name
25692,York City Knights
25693,TIO Stadium Holiday Program - Term 3
25694,Palmerston Multi-Sports Holiday Program
25695,Coffs Harbour Basketball Tournament
25696,AFL Goldfields Womens Football League
25697,Stockholm Australian Football League
25699,University Leagues
25700,College Leagues
25702,Clarence United Basketball Association
25704,NQ Community Programs
25709,Athelstone PS (T1) Auskick Centre
25710,Wide Bay Game Development
25711,Australian Baptist Basketball Association Carnival
25714,St Marys Greensborough JFC Auskick Centre
25716,CQ Mariners
25720,CQ Mariners
25724,Surf Coast Netball
25725,good samaritan
25727,RFL Coaches
25728,North West Youth ARL
25733,RLEF Atlantic - Canada RLA
25734,RLEF Atlantic - Jamaica RLA
25735,RLEF Europe - Czech Republic RLA
25736,RLEF Europe - Federazione Italiana RL
25737,RLEF Europe - Latvian RLF
25738,RLEF Europe - Malta RL
25739,RLEF Europe - Rugby League Deutschland
25740,RLEF Europe - Rugby League Norge
25741,RLEF Europe - Russian ARLC
25742,RLEF Europe - Serbian RLF
25743,RLEF Europe - Svensk RLF
25744,RLEF Europe - Ukrainian FRL
25745,Iggesund Cumberland ARL
25746,RLEF Middle East & North Africa - Lebanese RLF
25747,RLEF Middle East & North Africa - Maroccan RL
25748,RLEF Middle East & North Africa - Palestinian RL
25749,North West Men's League
25750,Yorkshire Men's League
25752,National Conference League
25753,West of England League
25754,East of England League
25755,CUPS
25757,RLEF Oceania
25759,Southern Conference League
25762,Festival of World Cups
25763,Amateur 4 Nations
25764,World Cup
25765,Hampshire Youth League
25767,Reserves
25768,Scholarship
25769,Associations Cup*
25771,Rugby League Conference
25782,City of Hull & District Youth League
25783,Hull & District ARL*
25784,London
25786,North West Counties (U15-U13) ARL
25787,NWC Juniors
25788,Pennine ARL
25790,West Cumbria Youth ARL
25791,Women's Rugby League Association
25794,Yorkshire Juniors ARL
25795,North East Rugby League
25799,Barrow & District ARL
25803,Barrow & District Youth ARL
25807,Civil Service Rugby League
25808,United Kingdom Armed Forces Rugby League
25809,RLEF Europe - Rugby League Ireland
25810,Prison Service Rugby League
25813,Scotland Rugby League
25814,Welsh Rugby League
25817,County Championship
25818,British Police ARL
25819,Development
25823,Girls Rugby League
25824,Midlands League
25825,Women's Rugby League
25826,Masters Rugby League*
25828,Chilterns League
25829,London Junior League
25830,North London ARL
25832,RLEF Europe
25834,Wheelchair Rugby League
25855,Atherton Tablelands Hockey Association
25856,Bulimba Hockey Club
25857,Warrnambool Districts Hockey Association
25858,Basketball NT Aussie Hoops
25859,FNSW - Hills Football Inc
25873,Mannum FC Auskick Centre
25879,Whitsunday Sea Eagles JAFC Auskick Centre
25880,Wisdom College Auskick Centre
25883,Hinterland Blues AFC Auskick Centre
25884,Deception Bay State School Auskick Centre
25885,Upper Ross Auskick Centre
25888,Cairns Game Development
25889,Hockey Ballarat
25890,Danish Australian Football League - Old
25891,Sweden West Australian Football League
25892,University Park Auskick Centre
25893,Evandale (Girls) Auskick Centre
25895,Brisbane Valley JAFC Auskick Centre
