Association Id,Association Name
880,Alex Hills JAFC Auskick Centre
881,Algester State School Auskick Centre
882,All Saints Anglican College Auskick Centre
884,Alligator Creek Auskick Centre
888,Annandale State School Auskick Centre
889,Arundel State School Auskick Centre
890,Ascot State School Auskick Centre
892,Ashgrove State School Auskick Centre
893,Ashmore State School Auskick Centre
894,Aspley East State School Auskick Centre
895,Aspley JAFC (Graham Road) Auskick Centre
898,Aspley State School Auskick Centre
899,Aspley (Special School) Auskick Centre
900,Atherton Auskick Centre
902,Avoca State School Auskick Centre
903,Ayr East State School Auskick Centre
904,Babinda State School Auskick Centre
906,Bakers Creek JAFC Auskick Centre
908,Bald Hills State School Auskick Centre
910,Banksia Beach State School Auskick Centre
914,Bargara State School Auskick Centre
916,Bauple State School Auskick Centre
917,Bay Power AFC Auskick Centre
918,Beachmere State School Auskick Centre
919,Beaudesert State School Auskick Centre
920,Beechmont State School Auskick Centre
921,Beenleigh JAFC Auskick Centre
922,Beerwah State School Auskick Centre
923,Belgian Gardens Auskick Centre
924,Bellevue Park State School Auskick Centre
926,Bentley Park State School Auskick Centre
928,Bethania Lutheran College Auskick Centre
929,Biboohra State School Auskick Centre
930,Biggenden State School Auskick Centre
931,Biggera Waters State School Auskick Centre
933,Birkdale South State School Auskick Centre
934,Birkdale State School Auskick Centre
935,Bits JAFC Auskick Centre
936,Blackwater State School Auskick Centre
937,Bli Bli SS Auskick Centre
940,Bohlevale Auskick Centre
942,Boonah State School Auskick Centre
943,Boondall State School Auskick Centre
945,Boronia Heights State School Auskick Centre
946,Branyan Road State School Auskick Centre
947,Brassall State School Auskick Centre
948,Aspley JAFC (Brendale Sporting Complex) Auskick Centre
949,Bribie Island JAFC Auskick Centre
950,Brisbane Boys College Auskick Centre
951,Broadbeach JAFC Auskick Centre
952,Broadbeach State School Auskick Centre
953,Brookfield State School Auskick Centre
954,Brothers JAFC Auskick Centre
955,Bucasia State School Auskick Centre
956,Buddina State School Auskick Centre
958,Bundaberg East State School Auskick Centre
959,Bundaberg Juniors  Auskick Centre
960,Bundaberg North State School Auskick Centre
962,Burleigh Heads State School Auskick Centre
963,Burleigh JAFC Auskick Centre
964,Burnett Heads Auskick Centre
966,Burpengary State School Auskick Centre
967,Burrowes State School Auskick Centre
969,Caboolture East State School Auskick Centre
970,Caboolture State School Auskick Centre
971,Cairns Hawks JAFC Auskick Centre
972,Calamvale JAFC Auskick Centre
973,Calen District State School Auskick Centre
974,Calliope State School Auskick Centre
975,Caloundra JAFC Auskick Centre
976,Caloundra State School Auskick Centre
977,Calvary College (Springwood Campus) Auskick Centre
978,Calvary College (Carbrook Campus) Auskick Centre
980,Cantebury College Auskick Centre
981,Canungra State School Auskick Centre
982,Capalaba State School Auskick Centre
984,The Cathedral School Auskick Centre
985,Cawarral State School Auskick Centre
986,Cecil Plains State School Auskick Centre
987,Cedar Creek State School Auskick Centre
989,Central State School (Gladstone) Auskick Centre
990,Centrals Trinity Beach JAFC Auskick Centre
991,Kawana Park JAFC Auskick Centre
992,Chapel Hill State School Auskick Centre
994,Chatswood Hill State School Auskick Centre
995,Cherbourg State School Auskick Centre
996,Childers State School Auskick Centre
998,Christian Outreach College (Toowoomba) Auskick Centre
1000,Clermont State School Auskick Centre
1001,Cleveland State School Auskick Centre
1003,Clover Hill State School Auskick Centre
1005,Collingwood Park JAFC Auskick Centre
1006,Collinsville State School Auskick Centre
1009,Coolnwynpin State School Auskick Centre
1010,Coolum State School Auskick Centre
1011,Coombabah State School Auskick Centre
1012,Coomera Anglican College Auskick Centre
1013,Coomera JAFC Auskick Centre
1015,Coorparoo JAFC Auskick Centre
1017,Corinda State School Auskick Centre
