Association Id,Association Name
2609,Ivanhoe Grammar Auskick Centre
2611,Jeparit Rainbow FC Auskick Centre
2612,Kalkee FC Auskick Centre
2613,Kangaroo Flat Auskick Centre
2615,Kaniva Auskick Centre
2616,Katamitite Auskick Centre
2617,Katandra Auskick Centre
2618,Katunga Auskick Centre
2619,Keilor Auskick Centre
2620,Keilor Park Auskick Centre
2621,Ferntree Gully Eagles (Sunday) Auskick Centre
2622,Kerang Auskick Centre
2624,Kew Comets Auskick Centre
2625,Kew Rovers Auskick Centre
2626,Keysborough Eagles Auskick Centre
2627,Kialla Auskick Centre
2628,Kiewa Auskick Centre
2629,Sunbury Lions Auskick Centre
2630,Kilmore Auskick Centre
2631,Kinglake Auskick Centre
2633,Frankston Rovers Auskick Centre
2634,Cheltenham Panthers Auskick Centre
2636,Knox Auskick Centre
2638,Kolora Noorat Auskick Centre
2639,Koo Wee Rup Auskick Centre
2640,Koroit Auskick Centre
2641,Korumburra Bena Auskick Centre
2642,Kyabram Auskick Centre
2643,Kyneton Auskick Centre
2644,Laburnum Auskick Centre
2645,Lake Boga Auskick Centre
2648,Lakes Entrance Auskick Centre
2649,Mallee Eagles Lalbert Auskick Centre
2651,Lancefield Auskick Centre
2653,Langwarrin Auskick Centre
2654,Lara Auskick Centre
2656,Learmonth Auskick Centre
2657,Leitchville Auskick Centre
2658,Leongatha Auskick Centre
2659,Leopold Auskick Centre
2660,Lexton Auskick Centre
2661,Lilydale Auskick Centre
2662,Lindenow Auskick Centre
2663,Linton Auskick Centre
2664,Vermont Auskick Centre
2665,Lockington Auskick Centre
2666,Longwarry Auskick Centre
2668,Lucknow Auskick Centre
2669,Lutheran School Auskick Centre
2671,Lysterfield Auskick Centre
2672,Macarthur Auskick Centre
2673,Macclesfield Auskick Centre
2674,Macedon Auskick Centre
2675,Macleod Rosanna Auskick Centre
2677,Maffra Auskick Centre
2678,Malvern Districts Auskick Centre
2680,Croydon Blues Auskick Centre
2682,Mansfield Auskick Centre
2685,Marong Auskick Centre
2686,Maryborough Auskick Centre
2687,Mazenod St Leonards Auskick Centre
2688,Meeniyan Auskick Centre
2689,Melbourne Unicorns Auskick Centre
2690,Melton (Saturday) Auskick Centre
2691,Mentone Auskick Centre
2692,Merbein JFC Auskick Centre
2693,Mernda Auskick Centre
2694,Merrivale Auskick Centre
2695,Metung Swan Reach Auskick Centre
2696,Mildura JFC Auskick Centre
2699,South Morang Auskick Centre
2700,Miners Rest Auskick Centre
2702,Minyip Auskick Centre
2703,Mirboo North Auskick Centre
2704,Mitcham Auskick Centre
2706,Moe Auskick Centre
2707,Monbulk Auskick Centre
2708,Mont Albert Auskick Centre
2709,Montmorency Auskick Centre
2710,Montrose Auskick Centre
2711,Moonee Valley Auskick Centre
2713,Mooroopna Auskick Centre
2714,Modewarre Auskick Centre
2715,Mornington Auskick Centre
2716,Mortlake Auskick Centre
2717,Morwell Auskick Centre
2718,Mossgiel Park Auskick Centre
2722,Mt Beauty Auskick Centre
2723,Mt Clear Auskick Centre
2724,Mt Eliza Redlegs Auskick Centre
2725,Mt Evelyn Auskick Centre
2726,Mt Martha Auskick Centre
2729,Murrabit Auskick Centre
2730,Murrumbeena JFC Auskick Centre
2731,Murtoa Auskick Centre
2732,Myrtleford Auskick Centre
2733,Nagambie Auskick Centre
2734,Nambrok Denison Auskick Centre
2735,Nar Nar Goon Auskick Centre
2736,Narre South Lions Auskick Centre
