Association Id,Association Name
21945,Touch World Cup
21946,National Touch League
21947,Mildura - Holiday Program
21950,TIO AFL 9's
21952,North Melbourne - Kinderkick
21955,Alfords Point PS (After School) Auskick Centre
21959,Albury Indoor Netball Association
21960,"NSW Push and Power Sports "
21962,Taylors Lakes Aussie Hoops
21963,Werribee - Holiday Programs
21964,Springwood
21971,Shepparton - Holiday Program
21972,St George PCYC Futsal
21973,Oceania Hockey Federation
21974,Norwest Business Park
21975,Bundaberg Cup
21976,Peninsula Waves Netball Club
21977,Spotless Stadium
21978,Masters
21980,Port Hunter Touch Association
21982,Korumburra Junior Basketball Tournament
21983,Wangaratta Basketball Tournament
21984,Junior/Youth AFL 9s
21987,Calamvale
21988,University of Queensland
21989,Cranbourne Eagles Auskick Centre
21990,Merchandise Test
21994,Wodonga Basketball - Events
21996,Warwick Stadium - Netball
21998,Brisbane City Summer 6's*
22001,Northern NSW Football - Football Five5
22002,"Lower Mountains Futsal "
22012,Camden Falcons Summer Competitions
22013,AFLVIC Youth Girls Academy
22014,West Adelaide Aussie Hoops
22015,Ipswich West State School Auskick Centre
22016,Traralgon Basketball Tournament
22020,BWA Events
22021,Capel Aussie Hoops
22023,Upper Mountains Touch Association
22025,Loxton Amateur Basketball Association
22026,Memorial Oval Aussie Hoops
22028,MT Kilcoy State School Auskick Centre
22029,St Finbarrs School Auskick Centre
22031,Hervey Bay Special School Auskick Centre
22032,Dominoes Aussie Hoops
22035,Mareeba United Summer 6's
22036,Noosa Lions Summer 6's
22038,Ingham FC Summer 6's
22039,Ballina
22040,Pottsville
22041,Maroochydore 9s
22043,Ferny Grove
22045,Fitzgerald State School (All Girls) Auskick Centre
22046,Northview State School (All Girls) Auskick Centre
22047,Oakenden State School Auskick Centre
22048,Australian Rugby 7's
22050,Australian Sailing Team
22051,Taekwondo Australia
22052,Australian Weightlifting Federation
22053,New Zealand Rugby 7's
22054,New Zealand Sailing Team
22055,Taekwondo New Zealand
22056,New Zealand Weightlifting
22062,South Adelaide Aussie Hoops
22067,Redlands United Futsal
22068,Rockhampton YWCA QLD Futsal
22069,Edmonton Futsal PCYC
22072,Waverley Basketball Association
22073,Tuart Hill Swimming Club
22075,"Softball Victoria Association "
22076,Campbelltown
22077,South West Registered Affiliates
22078,South West Registered Athletes
22079,South West Registered Volunteers
22080,Wollondilly
22084,Bunnyong (After School) Auskick Centre
22085,Dubbo West (After School) Auskick Centre
22086,Wests Juniors AFL9s
22087,Rock the Rim Aussie Hoops
22098,Pool Pirates Water Polo - Merchandise & Events
22104,Georges River Grammar School (After School) Auskick Centre
22107,Eastern Mavericks Aussie Hoops
22109,Lakeside Recreation Centre - Netball
22117,Kirby Bentley Cup
22118,Nicky Winmar Carnival
22121,Goombungee State School Auskick Centre
22123,Dungog PS (After School) Auskick Centre
22124,Morisset Community (After School) Auskick Centre
22125,delete
22129,Peninsula Bobcats Basketball
22130,Adelaide Plains Aussie Hoops
22131,Koondrook Aussie Hoops
22132,Concord West PS (After School) Auskick Centre
22135,Tower Street PS (After School) Auskick Centre
22136,Tolland Football Club Summer Competition
22140,Chelsea District Netball Association
22141,Moranbah State School Auskick Centre
22142,Queensland Representative
22143,Millingimbi CEC Aussie Hoops
