Association Id,Association Name
25409,ECU Rangers Hockey Club
25410,Rockingham District Hockey Club
25411,Servio Hockey Club
25412,South West Strikers Hockey Club
25413,Southern River Hockey Club
25414,St Brigids Hockey Club
25415,Suburban Lions Hockey Club
25416,Three Springs H2H Centre
25417,Tom Price H2H Centre
25418,University Associates (Women) Hockey Club (Inc)
25419,University Associates Men's Hockey Club
25420,University of WA Hockey Club
25421,Victoria Park Xavier Hockey Club
25422,Wesley South Perth Hockey Club (WASP's)
25423,Westside Wolves Hockey Club
25424,Whitford Hockey Club
25425,Willetton Hockey Club
25426,YMCA Coastal City Hockey Club
25427,Bencubbin Hockey Club
25428,Beacon Ladies Hockey Club
25429,Koorda Hockey Club
25430,Mukinbudin Hockey Club
25431,Towns Hockey Club
25432,Masters State Teams
25433,University of WA Senior Hockey Club
25434,York Hockey Club
25435,Wongan Ballidu Hockey Club
25436,Mingenew Hockey Club
25437,Morawa Hockey Club
25438,Three Springs Hockey Club
25439,Carnamah/Perenjori Hockey Club
25440,Coorow Hockey Club
25441,Royals Sporting Club
25442,H2H Guildford Grammar Preparatory School
25443,WA Gingin Hockey Club
25444,Kulin and Kondinin Hockey Club
25445,Sturt Metro Schools Auskick Centre
25446,St Angela's Primary (After School) Auskick Centre
25447,Southern Wolves Basketball Association
25448,Casey Basketball Programs
25449," Epping Heights PS AFL Auskick - After School**"
25451,Sutherland Shire AFL 9s
25453,Griffith (Apex Park After School) Auskick Centre
25454,Robinvale Storm RLC & Touch Association
25456,Frankston Raiders RLC & Touch Association
25458,Pakenham Eels RLC & Touch Association
25460,Mandurah - Mixed & Mens - Wednesday Night
25461,"Macquarie Dragons Summer Football "
25462,SGFA Summer Football
25464,SA School Participants
25465,NSW School Participants
25467,GD New South Wales
25468,Basketball Queensland Events
25469,ACT School Participants
25470,QLD School Participants
25471,WA School Participants
25472,VIC School Participants
25473,TAS School Participants
25475,Kingsway Indoor Stadium - Footy & Netball
25476,Kingsway Indoor Stadium - Futsal
25481,Whyalla Softball Association
25482,CITY - MENS OPEN - MONDAY - SPRING COMPETITION
25483,CITY - MIXED - WEDNESDAY - SPRING COMPETITION
25491,North Coast Futsal
25492,Eagles Sports AFL9s
25493,Greystanes AFL 9s
25494,Country Rugby League Nines
25495,Yarraville - Holiday Program
25499,Aoraki Rugby League
25503,AFL Active Grand Final Super Session
25504,Bribie Island
25505,Basketball NZ Training
25506,NZ Coaches
25507,Mt Annan Summer Competitions
25508,Macarthur Summer Football
25510,Gold Coast Futsal North
25511,Gold Coast Futsal South
25512,CQ Futsal Club
25513,Waverley Old Boys Summer Competitions
25515,Kanwal Warnervale Rovers Summer Football
25518,Hockey Northern Territory
25528,Brisbane Women's Hockey Association - H2H
25529,Avala Cup Summer Football
25532,Castle Cove (After School) Auskick Centre
25534,Kardinia Park
25535,South Western Sydney Raptors Touch Association
25536,Grafton Touch Association
25540,Richmond State School (Townsville) Auskick Centre
25541,Port Hedland Water Polo Association
25542,Karratha Water Polo Association
25543,Lismore
25544,Menai Hawks Summer Football
25545,Taree AFL 9s
25546,Gold Coast Masters Football
25548,Basketball Victoria Inclusion
25549,Abbotsford PS (After School) Auskick Centre
25550,Kegworth PS (After School) Auskick Centre
25551,Dulwich Hill PS (After School) Auskick Centre
25553,no in use
25554,Pacific Pines
