Association Id,Association Name
27324,Queensland Physical Disability Rugby League
27325,NRL Wheelchair National Competitions
27326,Armidale NRL League Touch
27327,Windsor NRL League Touch
27328,Palmerston NRL League Touch
27329,Central Districts NRL League Touch
27330,North Beach NRL League Touch
27331,North Entrance (Beach) Auskick Centre
27332,Flynns Beach (Beach) Auskick Centre
27334,Eden Tiger Social Club
27335,Brisbane Outer Schools League - Touch Football
27336,"Brisbane Outer Schools League - Futsal "
27337,Brisbane Outer Schools League - Volleyball
27338,Sydney South Combine (turning 12 – 18)
27339,Melbourne University Sport
27340,Pro Futsal WA
27341,Sydney City Combine (turning 12 – 18)
27342,Female Only Combine (turning 12 – 18)
27343,Hughes (After School) Auskick Centre
27344,St Patrick's Cooma (After School) Auskick Centre
27345,West Brisbane Futsal Association
27346,Mountain Creek JAFC Auskick Centre
27350,DH TEST
27354,South East Carnivals
27355,Liverpool NRL League Touch
27357,ADF Softball
27373,Moruya (Holiday) Auskick Centre
27374,Shoalhaven (Holiday) Auskick Centre
27375,Queens Park AFL 9s
27376,Kingscliff Cats JAFC Auskick Centre
27377,Richmond West (Before School) Auskick Centre
27378,Courtside DEMO
27379,Melbourne University Sport Test
27380,FW Summer Series
27381,Canberra Summer AFL 9's
27382,Ingle Farm Recreation Centre - Netball
27383,Parafield Gardens Recreation Centre - Futsal
27384,Ingle Farm Recreation Centre - Futsal
27385,Bernie Mullane Sporting Complex
27386,Copper Coast Sports and Leisure Centre - Futsal
27387,Noarlunga Leisure Centre - Futsal
27388,Alan Coulter Recreation Centre
27389,Cook + Phillip Park Pool - Volleyball
27390,Belmont Oasis Leisure Centre - Futsal
27391,Cook + Phillip Park Pool - Futsal
27392,Loftus Recreation Centre - Futsal
27393,Michael Clarke Recreation Centre - Futsal
27394,Belmont Oasis Leisure Centre - Rebound Soccer
27395,Parafield Gardens Recreation Centre - Netball
27396,Loftus Recreation Centre - Rebound Soccer
27397,Loftus Recreation Centre - Volleyball
27398,Copper Coast Sports and Leisure Centre - Volleyball
27399,Noarlunga Leisure Centre - Volleyball
27400,Alan Coulter Recreation Centre - Volleyball
27401,Ingle Farm Recreation Centre - Basketball
27402,Parafield Gardens Recreation Centre - Basketball
27403,Copper Coast Sports and Leisure Centre - Basketball
27404,Noarlunga Leisure Centre - Basketball
27405,Alan Coulter Recreation Centre - Basketball
27406,FFA Test Assoc 1
27407,Belmont Oasis Leisure Centre - Netball
27408,Belmont Oasis Leisure Centre - Basketball
27409,Loftus Recreation Centre - Basketball
27410,Loftus Recreation Centre - Netball
27411,Michael Clarke Recreation Centre - Basketball
27412,Cook + Phillip Park Pool - Basketball
27413,Cook + Phillip Park Pool - Netball
27414,South Mornington Auskick Centre
27415,Eastern Shore Girls Auskick Centre
27416,St Christopher's (Panania After School) Auskick Centre
27417,Pambula AFL 9’s Mixed Competition
27418,FW - Referees
27419,Tamworth District Football Association
27420,FNSW - Association
27421,FFSA - Coober Pedy Soccer Association
27422,FFSA - Northern Areas United Association
27423,NNSWF - Summer Football
27424,Barellan Masters Games AFL 9s
27425,Albury-Wodonga NRL League Touch
27426,Tugun NRL League Touch
27427,Ipswich NRL League Touch
27428,Toowoomba NRL League Touch
27429,Horsham Panthers Touch Football
27430,FFA Accreditations
27432,PORT NOARLUNGA - WOMENS - MONDAY
27433,Collinsville Touch Football
27434,Smithfield FC (T1) Auskick Centre
27435,Eastern Park FC Auskick Centre
27436,Salisbury All Girls Hub Auskick Centre
27437,SANFL Inclusive League
27438,Brisbane South Basketball League (BSBL)
27439,Wollongong PS (Before School) Auskick Centre
27440,Canberra South (Girls After School) Auskick Centre
27441,Brimbank City Council - Keilor Park Basketball
27443,Wyong AFL 9s Summer Competition
27445,Generic School Association - VIC
27451,NSW Football Redemption
27452,NSW Camps and Clinics
27453,Other States Football Redemption
27454,Other States Camps and Clinics
