Association Id,Association Name
12213,Luxembourg Baseball Federation - IBAF
12214,ass. of Baseball & Softball of the Republic of Moldova - IBAF
12215,Maltese Association Baseball & Softball - IBAF
12216,Koninklijke Nederlandse Baseball en Softball Bond - IBAF
12217,Norges Soft-og Baseball Forbudn - IBAF
12218,Polish Baseball & Softball Federation - IBAF
12219,Federa̤ Portuguesa de Basebol e Softbol - IBAF
12220,Romanian Baseball and Softball Federation - IBAF
12221,Russian Baseball Federation - IBAF
12222,Serbian Baseball Association - IBAF
12223,Baseball Softball Association of Slovenia - IBAF
12224,San Marino Federation Baseball-Softball - IBAF
12225,Swiss Baseball & Softball Federation - IBAF
12226,Slovak Baseball Federation - IBAF
12227,Swedish Baseball and Softball Federation - IBAF
12228,Turkiye Beyzbol Federasyonu - IBAF
12229,Ukrainian Baseball Softball Federation - IBAF
12230,American Samoa Baseball Association - IBAF
12231,Australian Baseball Federation - IBAF
12232,Baseball & Softball Cook Islands Association - IBAF
12233,Fiji Islands Baseball Association - IBAF
12234,Guam Major League - IBAF
12235,Rep. of the Marshall Island Baseball Federation - IBAF
12236,Federated States of Micronesia Baseball Federation - IBAF
12237,Saipan Major League Baseball Association - IBAF
12238,Baseball New Zealand Incorporated - IBAF
12239,Belau Baseball Federation - IBAF
12240,Papua New Guinea Baseball Federation - IBAF
12241,Samoa Baseball Association - IBAF
12242,Solomon Islands Baseball Federation - IBAF
12243,FEL Demo (deleted) - IBAF
12246,Bowls Australia Disaster Relief Fund
12255,Griffith Basketball
12256,Basketball Australia National Players Database
12257,Athletics Victoria
12258,Currumbin Valley State School Auskick Centre
12259,Pimpama State School Auskick Centre
12260,Coomera Springs State School Auskick Centre
12264,St Agnes Primary Auskick Centre
12265,Thangool Auskick Centre
12268,Northland
12269,North Harbour
12270,Auckland
12271,Counties-Manukau
12272,Thames Valley
12273,Bay of Plenty
12274,Waikato
12275,Taranaki
12276,Te Tairawhiti
12277,Hawkes Bay
12278,Wanganui
12279,"Kapiti Horowhenua "
12280,Manwatu
12281,Wellington
12282,Marlborough
12283,Nelson Bays
12284,Canterbury
12285,Otago
12286,Southland
12289,Touch NZ Referees Group
12290,Craigslea State School Auskick Centre
12291,St Benedicts Auskick Centre
12293,National Coaches and Officials Database
12294,National Technical Officials Database
12296,Blue
12297,Red
12298,Green
12299,Yellow
12300,Blue
12301,Red
12302,Green
12303,Yellow
12307,SportingPulse Test Association
12308,Football NSW - Men's Premier League & Premier Youth League
12309,Football NSW - Mens State Division 1 - OLD
12310,Football NSW - Division One Youth League
12311,Football NSW - Men's Conference League
12312,Football NSW - Men's State League Division 1
12313,Football NSW - Super Youth League
12314,Football NSW - Women's Premier League
12315,Football NSW - Women's Super League
12316,Football NSW - Metropolian Representative League
12317,University of Sunshine Coast Basketball Association
12320,NSW Touch at Lunch
12321,Balmain Referees Association
12323,Canterbury Referees Association
12324,Cronulla Referees Association
12325,Manly Referees Association
12326,Norths Referees Association
12327,Parramatta Referees Association
12328,Penrith Referees Association
12330,St George Referees Association
12332,Western Suburbs Referees Association
12333,Group 19 Referees Association
12334,Northern Rivers Referees Association
12335,Group 2 Referees Association
12336,Group 3 Referees Association
12337,Group 4 Referees Association
12338,Group 9 Referees Association
12339,Group 20 Referees Association
