Association Id,Association Name
27565,Bangor Community (Girls) Auskick Centre
27567,St Josephs Primary School Kempsey (After School) Auskick Centre
27568,South West Rocks Public School (After School) Auskick Centre
27569,North Gambier FC Auskick Centre
27570,South Gambier FC Auskick centre
27571,East Gambier FC Auskick Centre
27572,Kalangadoo FC Auskick Centre
27573,Our Lady Of The Rosary Wyoming (After School) Auskick Centre
27574,Lockyer Valley Community Auskick Centre
27575,Newtown Swans (Girls) Auskick Centre
27576,Southern NSW Women's League
27577,Evatt Auskick Centre
27578,Macgregor Auskick Centre
27579,North Ainslie (After School) Auskick Centre
27580,Ngunnawal Auskick Centre
27581,Bonner Auskick Centre
27582,Kaleen Auskick Centre
27583,Burgmann Auskick Centre
27584,Good Shephard (After School) Auskick Centre
27585,Asia-Pacific RL International Games
27586,AFL Academy/Australia
27587,Wyndham Multicultural Auskick Centre
27588,Warwick Central State School Auskick Centre
27589,Glennie Heights State School Auskick Centre
27590,Kllarney State School Auskick Centre
27591,Loftus Recreation Centre - Junior Soccer
27593,South West Juniors Youth Girls AFL
27594,Auskick - Bridlewood
27595,Auskick - New Brighton
27596,Auskick - Cochrane
27597,Kilsyth Basketball Programs
27598,Auskick - Simons Valley
27599,Auskick - Rundle
27600,Auskick - Forest Lawn
27602,KangaKick
27603,Auckland Rugby League - Kiwi Tag NZ
27604,St Ignatius College Junior School Auskick Centre
27605,Majura Auskick Centre
27606,Fairvale PS (After School) Auskick Centre
27607,"Tamworth PS (After School) Auskick Centre "
27609,Arafura Games 2019
27610,Caldermeade Cannons Auskick Centre
27611,East Coast Bays Barracudas - Kiwi Tag NZ
27612,Ellerslie Eagles - Kiwi Tag NZ
27613,Hibiscus Coast Raiders - Kiwi Tag NZ
27614,Howick Hornets - Kiwi Tag NZ
27615,Marist Whangarei - Kiwi Tag NZ
27616,Manukau Magpies - Kiwi Tag NZ
27617,Marist Saints - Kiwi Tag NZ
27618,Hawthorn Basketball Programs
27619,Cabramatta West Auskick Centre
27620,North Island District Tournament
27621,Mt Albert Lions - Kiwi Tag NZ
27622,Mt Wellington Warriors - Kiwi Tag NZ
27623,Otumoetai - Kiwi Tag NZ
27624,New Lynn Stags - Kiwi Tag NZ
27626,Otara Scorpions - Kiwi Tag NZ
27627,Pakuranga Jaguars - Kiwi Tag NZ
27628,LJFC Risdon Vale Primary School Auskick Centre
27629,Papatoetoe Panthers - Kiwi Tag NZ
27630,LJFC Lindisfarne Primary School Auskick Centre
27631,Ponsonby Ponies - Kiwi Tag NZ
27632,Pt Chevalier Pirates - Kiwi Tag NZ
27633,Pukekohe Pythons - Kiwi Tag NZ
27634,Richmond Bulldogs - Kiwi Tag NZ
27635,Rodney Rams - Kiwi Tag NZ
27636,Te Atatu Roosters - Kiwi Tag
27637,Tuakau - Kiwi Tag NZ
27638,Waitemata Seagulls - Kiwi Tag NZ
27639,Waiheke Rams - Kiwi Tag NZ
27641,Strahan Auskick Centre
27642,Marsden Park Auskick Centre
27643,Zeehan Auskick Centre
27644,Gore Hill Oval School Holiday Clinic
27645,Moore Park School Holiday Clinic
27646,Alexandria School Holiday Clinic
27647,Leichhardt School Holiday Clinic
27648,Barker School Holiday Clinic
27649,Adelong Public (After School) Auskick Centre
27650,West Australian Football League Womens (WAFLW)
27651,Rosebery Auskick Centre
27652,Canberra District League Tag
27653,Borneo 7's
27654,AFL NEB Events
27655,Northern Plains Female Football League
27656,Illawarra
27657,Hunter
27658,Central Coast
27659,"Fairfield, Liverpool, Bankstown"
27660,Sydney North
27662,"Penrith, Hawkesbury, Blue Mountains"
27663,Sydney South
27664,Sydney City
27666,ACT
27667,"Blacktown, Hills"
27668,North Coast
27669,Central West
27671,Riverina
27672,"Camden, Campbelltown, Wollondilly"
27673,Albury/Murray
