Association Id,Association Name
8522,Nepean TTA
8523,NSW Insurance Officers TTA
8524,NSW Public Service TTA
8525,NSW Veterans TTA Inc
8526,St George & Sutherland Shire TTA
8527,Sydney Upper North Shore TTA
8528,Sydney Northern Districts TTA
8529,Table Tennis Western Sydney
8530,Cabarita Beach TTC
8531,Coff's Ex-Services TTC
8532,Katoomba TTC
8533,Orange TTC
8534,South Tweed Sports TTC
8535,Cabra-Vale Diggers TTC
8536,Chinese Youth League
8537,Metropolitan Leagues Sports
8538,Port Macquarie PCYC
8539,Spears Sports Club
8540,Team Table Tennis
8541,Wah Sing TT Academy
8542,Hurricane TT Academy
8543,Gina's Training Centre
8544,Table Tennis Tenambit
8545,National Wheelchair Basketball League
8550,Round Roben
8556,Basketball Tasmania Events
8558,Kapooka (After School) Auskick Centre
8567,Young Saints Auskick Centre
8568,Barkly Australian Football League
8576,Matraville PS (After School) Auskick Centre
8577,Banksmeadow PS (After School) Auskick Centre
8579,Bat and Ball (Randwick After School) Auskick Centre
8580,Malabar PS (After School) Auskick Centre
8581,La Perouse Malabar Bay (After School) Auskick Centre
8583,Kanwal PS (After School) Auskick Centre
8586,Cardiff (Hillsborough After School) Auskick Centre
8587,Non Country Based - Volunteers
8588,Non Country Based - VIPs
8589,Non Country Based - PSG Management
8590,New South Wales Team Management
8591,Western Australia Team Management
8592,Victoria Team Management
8593,Australian Capital Territory Team Management
8594,Northern Territory Team Management
8595,Queensland Team Management
8596,South Australia Team Management
8597,Tasmania Team Management
8598,Currumbin Special School Auskick Centre
8599,Kelso State School Auskick Centre
8600,North West Basketball Union
8604,Sherbrook Other Sports
8605,St Peter's Lutheran (Springfield) Auskick Centre
8606,Non Country Based - Media
8607,Oakleigh District FC Auskick Centre
8608,Northern Beaches Futsal Association (Inactive)
8611,Healy State School Auskick Centre
8612,Norwood Easter Classic
8615,Mount Colah (After School) Auskick Centre
8616,Lane Cove Cats Auskick Centre
8619,Stafford Heights State School Auskick Centre
8620,Virginia State School Auskick Centre
8621,Holy Cross Primary School Auskick Centre
8622,Nashville State School Auskick Centre
8636,Wagga Wagga Basketball Association
10956,Port Phillip Basketball Association
10957,West Kimberley Football League
10958,Boyne Island Auskick Centre
10959,Rockhampton Girls Grammar Auskick Centre
10967,Eastern Districts Football League
10969,Non Country Based - Service Providers
10970,Non Country Based - Student Media
10981,Evans River Auskick Centre
10983,Blue
10984,Green
10985,Red
10986,Yellow
10987,Blue
10988,Green
10989,Red
10990,Yellow
10991,Blue
10992,Green
10993,Red
10994,Yellow
10995,Blue
10996,Green
10997,Red
10998,Yellow
10999,Blue
11000,Green
11001,Red
11002,Yellow
11003,Blue
11004,Green
11005,Red
11006,Yellow
11007,Blue
11008,Green
11009,Red
11010,Yellow
