Association Id,Association Name
7636,Melbourne Inner East Registered Athletes
7637,Echuca Campaspe Registered Volunteers
7638,Echuca Campaspe Registered Athletes
7639,Melbourne North Registered Volunteers
7640,Melbourne North Registered Athletes
7641,Melbourne Eastern Ranges Registered Volunteers
7642,Melbourne Eastern Ranges Registered Athletes
7643,Ovens & Murray Registered Volunteers
7644,Ovens & Murray Registered Athletes
7645,Melbourne Southern Registered Volunteers
7646,Melbourne Southern Registered Athletes
7647,Westernport Registered Volunteers
7648,Westernport Registered Athletes
7649,Adelaide Registered Volunteers
7650,Adelaide Registered Athletes
7651,Spencer Gulf Registered Volunteers
7652,Spencer Gulf Registered Athletes
7653,Riverland Registered Volunteers
7654,Riverland Registered Athletes
7655,North Registered Volunteers
7656,North Registered Athletes
7657,North West Registered Volunteers
7658,North West Registered Athletes
7659,Southern Registered Volunteers
7660,Southern Registered Athletes
7661,Perth Metro Registered Volunteers
7662,Perth Metro Registered Athletes
7663,Goldfields Registered Volunteers
7664,Goldfields Registered Athletes
7665,Peel Registered Volunteers
7666,Peel Registered Athletes
7667,Darwin Registered Volunteers
7668,Darwin Registered Athletes
7670,"Referees Board, KBA (delete)"
7680,Basketball ACT Leagues
7681,Warringah Triathlon Club
7682,Stafford State School Auskick Centre
7684,Bilambil Junior Touch
7685,Victoria Registered Volunteers
7686,Northern Territory Registered Volunteers
7687,Western Australia Registered Volunteers
7688,Tasmania Registered Volunteers
7689,South Australia Registered Volunteers
7690,ACT Registered Volunteers
7691,Queensland Registered Volunteers
7692,New South Wales Registered Volunteers
7693,Orange & District Football Association Soccer
7694,Shoalhaven District Football Association
7695,South West Slopes Soccer Association
7696,Southern Districts Soccer Football Association
7697,Southern Tablelands Football Association
7698,St George Soccer Football Association
7700,Sydney Amateur Football League
7701,Wagga Wagga & District Amateur Football Association
7702,Western Plains Amateur Soccer Association
7706,Albury Wodonga Football Association
7707,AFL Central West
7708,Gladesville-Hornsby Football Association (Inactive)
7710,Granville & Districts Soccer Football Association
7711,Blacktown & District Soccer Football Association
7712,Central Coast Football Ltd
7713,Dubbo & District Soccer Association
7714,Eastern
7715,Griffith & District Football Association
7716,Eastern Suburbs Football Association
7717,Delete
7718,Eurobodalla Soccer Association
7719,Far South Coast Football Association
7720,Highlands Soccer Association (HSA)
7721,Football South Coast (FSC)
7722,Ku-Ring-Gai and District Soccer Association Summer Football
7723,Lachlan Amateur Soccer Association
7724,Gladesville Mens (not required)
7725,Macarthur Football Association Inc
7726,Manly Warringah Football Association
7728,Nepean District Soccer Football Association
7729,Lowood State School Auskick Centre
7730,Parklands Christian College Auskick Centre
7731,Emmaus College Auskick Centre
7732,St Luke's Primary (Capalaba) Auskick Centre
7734,Park Lake State School Auskick Centre
7735,Benowa State School Auskick Centre
7736,Mary McKillop Auskick Centre
7740,Registered Volunteers
7742,Eastern Football Netball League
7747,BBNZ Tournaments
7751,Ballarat Registered Athletes
7752,Ballarat Registered Volunteers
7754,Albion Park Auskick Centre
7755,Maitland Auskick Centre
7757,Australian Outrigger Canoe Racing Association
7761,Hammond Park Auskick Centre
7764,Canterbury & District Soccer Football Association
7766,North West Sydney Womens Football Association (NWSFA)
7767,Football South Coast Juniors
7772,American Samoa Pacific Arts Team
7773,C. I. Pacific Arts Team
7774,F. Pacific Island Arts Team
7775,Australia Pacific Arts Team
7776,FSM Pacific Arts Team
