Association Id,Association Name
15259,British Columbia Australian Football League
15261,Sunnybank State School Auskick Centre
15262,St Andrew's Catholic Primary School (Ferny Grove) Auskick Centre
15263,Walloon State School Auskick Centre
15264,Wondai State School Auskick Centre
15265,Berrinba East Auskick Centre
15266,Townsville Central State School Auskick Centre
15267,Highlands Tenpin
15268,AMF Clayton
15269,AMF Robina
15270,Try Boys Basketball Association
15271,Warwick Basketball Association
15273,Tweed Heads Primary School Auskick Centre
15275,St Stephens (Gladstone) Auskick Centre
15276,Surveyors Creek PS (After School) Auskick Centre
15278,Junior IPS
15279,Cue Primary School
15280,Woollahra (After School) Auskick Centre
15281,Maroubra Junction Auskick Centre
15290,Turbo Touch Wellington
15291,Turbo Touch Auckland (test)
15292,PINT Auskick Centre
15297,Our Lady of the Rosary Primary School (After School) Auskick Centre
15298,Kellyville Ridge PS (After School) Auskick Centre
15300,Samuel Gilbert PS (After School) Auskick Centre
15301,Matthew Pearce PS (After School) Auskick Centre
15302,Metella Road PS (After School) Auskick Centre
15303,Comleroy Road PS (After School) Auskick Centre
15304,Grose View PS (After School) Auskick Centre
15305,Castle Hill PS (After School) Auskick Centre
15306,Wilberforce PS (After School) Auskick Centre
15311,Football NSW - Programs
15313,Tweed Heads Primary School Auskick Centre
15316,Camden Valley Basketball Association
15317,Narromine Basketball Association
15319,Singleton Heights Basketball Association
15321,Deniliquin Junior Giants Association
15323,Narrabri Basketball Association
15325,"Ice Gel - Shoot for $50,000 Competition"
15326,Glenelg FC (T3) Auskick Centre
15327,SMS Test 2
15328,International Deaf Lawn Bowls Championships 2011
15332,Stadium Scoring Testing July 2010
15335,Holy Family PS (After School) Auskick Centre
15336,Jamisontown PS (After School) Auskick Centre
15337,Norwest Cristian College (After School) Auskick Centre
15338,St Andrews PS (Marayong After School) Auskick Centre
15340,Penrith Anglican College (After School) Auskick Centre
15341,Walters Road PS (Before School) Auskick Centre
15342,Katoomba PS (After School) Auskick Centre
15343,Goulburn Basketball Association
15346,Newmarket State School Auskick Centre
15350,Hebersham PS (After School) Auskick Centre
15351,Plumpton PS (After School) Auskick Centre
15352,Our Lady Of Fatima (After School) Auskick Centre
15353,Belmont CC (After School) Auskick Centre
15354,St Catherine Laboure PS (After School) Auskick Centre
15358,Adelaide Footy League
15359,Holy Family CPS (Luddenham After School) Auskick Centre
15360,Bonnyrigg Heights PS (After School) Auskick Centre
15362,Chipping Norton PS (After School) Auskick Centre
15363,Bossley Park (After School) Auskick Centre
15365,Gay Games VIII - Basketball Tournament
15367,Victorian Forty40 Bowls
15368,Magill Little Athletics
15369,Toongabbie PS (Binalong Park After School) Auskick Centre
15370,Pendle Hill PS (After School) Auskick Centre
15373,South Toowoomba Bowling Club
15374,Homebush (After School) Auskick Centre
15376,Jubilee (After School) Auskick Centre
15378,Bonnyrigg PS (After School) Auskick Centre
15387,Alexandra Hills AFC
15391,NC2011
15392,Busby PS (After School) Auskick Centre
15393,Smithfield (After School) Auskick Centre
15394,Maitland Christian College (After School) Auskick Centre
15395,Jewells PS (After School) Auskick Centre
15396,Merewether Heights PS (After School) Auskick Centre
15398,Wallsend South PS (After School) Auskick Centre
15399,John Purchase (After School) Auskick Centre
15400,St Joseph's Catholic Primary School Auskick Centre
15401,Turbo Touch Hawkes Bay
15402,Fox Sports Pulse Sports Association
15403,NZ Touch Test
15404,Crystal Brook Motorcycle Club
15406,Kincumber (After School) Auskick Centre
15407,Deleted
15408,deleted
15409,Gosford East PS (After School) Auskick Centre
15412,Garville Netball Club
15416,Greenwich (After School) Auskick Centre
15418,Clarky's Communicator Testing
15419,SMDSC Junior Cricket
15420,SMDSC Milo In2Cricket
15421,PMS Testing (SF)
15423,Goulburn (After School) Auskick Centre
15426,St Joseph's Primary School (Charlestown After School) Auskick Centre
15427,Elermore Vale PS (After School) Auskick Centre
15428,Barossa & Light Mens Bowling Association
15429,Barossa & Light Womens Bowling Association
