Association Id,Association Name
22771,Adelaide North Registered Participants
22772,Adelaide North School Participants
22773,Adelaide South School Participants
22774,Adelaide South Registered Participants
22775,Riverland School Participants
22776,Riverland Registered Participants
22777,Limestone Coast Registered Participants
22778,Limestone Coast School Participants
22779,Spencer Gulf School Participants
22780,Spencer Gulf Registered Participants
22781,Ballarat School Participants
22782,Ballarat Registered Participants
22783,Barwon School Participants
22784,Barwon Registered Participants
22785,Bendigo School Participants
22786,Bendigo Registered Participants
22787,Dandenong Casey Titans School Participants
22788,Dandenong Casey Titans Registered Participants
22789,Echuca Campaspe School Participants
22790,Echuca Campaspe Registered Participants
22791,Gippsland School Participants
22792,Gippsland Registered Participants
22793,Ovens & Murray School Participants
22794,Ovens & Murray Registered Participants
22795,Melbourne West School Participants
22796,Melbourne West Registered Participants
22797,Melbourne Eastern Ranges School Participants
22798,Melbourne Eastern Ranges Registered Participants
22799,Melbourne Inner East School Participants
22800,Melbourne Inner East Registered Participants
22801,Melbourne North School Participants
22802,Melbourne North Registered Participants
22803,Melbourne Southern School Participants
22804,Melbourne Southern Registered Participants
22805,Basketball Australia Immigration and Clearances
22806,Forbes Basketball Association
22807,Greater Western Junior Basketball Tournament
22808,Jamestown & Areas Aussie Hoops
22809,Hoops 24/7
22810,Brisbane School Participants
22811,Brisbane Registered Participants
22812,Bundaberg School Participants
22813,Bundaberg Registered Participants
22814,Far North Queensland School Participants
22815,Far North Queensland Registered Participants
22816,Fraser Coast School Participants
22817,Fraser Coast Registered Participants
22818,Gladstone School Participants
22819,Gladstone Registered Participants
22820,Gold Coast School Participants
22821,Gold Coast Registered Participants
22822,Gympie School Participants
22823,Gympie Registered Participants
22824,Logan School Participants
22825,Logan Registered Participants
22826,Mackay School Participants
22827,Mackay Registered Participants
22828,Moreton North School Participants
22829,Moreton North Registered Participants
22830,Redlands School Participants
22831,Redlands Registered Participants
22832,Sunshine Coast School Participants
22833,Sunshine Coast Registered Participants
22834,Blue Mountains School Participants
22835,Blue Mountains Registered Participants
22836,Central Coast School Participants
22837,Central Coast Registered Participants
22838,Central West School Participants
22839,Central West Registered Participants
22840,Flinders School Participants
22841,Flinders Registered Participants
22842,Hunter Valley School Participants
22843,Hunter Valley Registered Participants
22844,Illawarra School Participants
22845,Illawarra Registered Participants
22846,Macarthur School Participants
22847,Macarthur Registered Participants
22848,Mid North Coast School Participants
22849,Mid North Coast Registered Participants
22850,North Coast School Participants
22851,North Coast Registered Participants
22852,North West New England School Participants
22853,North West New England Registered Participants
22854,South Coast School Participants
22855,South Coast Registered Participants
22856,Southern Highlands School Participants
22857,Southern Highlands Registered Participants
22858,Sydney East School Participants
22859,Sydney East Registered Participants
22860,Sydney Hills School Participants
22861,Sydney Hills Registered Participants
22862,Sydney Inner West School Participants
22863,Sydney Inner West Registered Participants
22864,Sydney Northern Beaches School Participants
22865,Sydney Northern Beaches Registered Participants
22866,Sydney Southern School Participants
22867,Sydney South Young Athletes
22868,Sydney Upper North Shore School Participants
22869,Sydney Upper North Shore Registered Participants
22870,Sydney West School Participants
