Association Id,Association Name
11521,LISMORE MEMORIAL
11522,MORTLAKE
11523,SIMPSON
11524,SKIPTON GOLF
11525,BALMORAL
11526,CASTERTON
11527,COLERAINE
11528,DARTMOOR
11529,DUNKELD
11530,GRANGEBURN
11531,HEYWOOD
11532,MACARTHUR
11533,PENSHURST
11534,PORTLAND
11535,PORTLAND RSL MEMORIAL
11536,DENNINGTON
11537,KOROIT
11538,PORT FAIRY
11539,TERANG
11540,TIMBOON
11541,WARRNAMBOOL CITY MEMORIAL
11542,WARRNAMBOOL INC.
11543,WARRNAMBOOL LAWN TENNIS
11544,WARRNAMBOOL ST JOHN'S INC.
11545,COUGHLIN PARK
11546,HORSHAM CITY
11547,HORSHAM WEST
11548,MINYIP
11549,MURTOA
11550,NATIMUK
11551,RUPANYUP
11552,SUNNYSIDE HORSHAM
11553,BEULAH
11554,BRIM MEMORIAL
11555,HOPETOUN
11556,JEPARIT & DISTRICT
11557,RAINBOW
11558,WARRACKNABEAL GOLF
11559,WARRACKNABEAL INC.
11560,BERRIWILLOCK
11561,BIRCHIP INC.
11562,CULGOA INC.
11563,QUAMBATOOK INC.
11564,SEA LAKE GOLF & BOWLS
11565,WOOMELANG
11566,DIMBOOLA
11567,EDENHOPE
11568,GOROKE
11569,KANIVA
11570,NHILL INC.
11571,SERVICETON MEMORIAL
11572,BALRANALD EX SERVICEMEN'S
11573,LAKE BOGA
11574,MANANGATANG
11575,MOULAMEIN
11576,MURRAY DOWNS GOLF & CC
11577,NYAH DISTRICT
11578,SWAN HILL INC.
11579,SWAN HILL CITY GOLF & BOWLS CLUB
11580,TOOLEYBUC
11581,BARHAM DIST SERVICES MEMORIAL INC.
11582,BARHAM SPORTS
11583,COHUNA GOLF
11584,COHUNA INC.
11585,GUNBOWER
11586,KERANG GOLF
11587,KERANG INC.
11588,LEITCHVILLE
11589,PYRAMID HILL
11590,COOMEALLA MEMORIAL SPORTING
11591,EUSTON RECREATION
11592,IRYMPLE INC
11593,MEREBIN
11594,MILDURA INC.
11595,MILDURA WORKINGMAN'S
11596,NANGILOC & DISTRICT
11597,OUYEN
11598,RED CLIFFS
11599,UNDERBOOL
11600,WENTWORTH SERVICES
11601,BENDIGO EAST
11602,BENDIGO GOLF
11603,BENDIGO INC.
11604,BENDIGO VRI
11605,BRIDGEWATER
11606,CALIVIL
11607,CAMPBELL'S CREEK
11608,CASTLEMAINE
11609,DINGEE
11610,EAGLEHAWK
11611,GOLDEN SQUARE
11612,HARCOURT
11613,HEATHCOTE
11614,INGLEWOOD
11615,KANGAROO FLAT
11616,LOCKWOOD SOUTH
11617,MARONG
11618,NORTH BENDIGO
11619,SERPENTINE
11620,SOUTH BENDIGO
