Association Id,Association Name
2993,Wy Yung Auskick Centre
2997,Yackandandah Auskick Centre
2998,Yarra Glen Auskick Centre
3001,Yarram Auskick Centre
3002,Yarrawonga Auskick Centre
3003,Yea Auskick Centre
3004,Yinnar Auskick Centre
3005,Test Auskick Centre
3006,Victorian Amateur Football Association (VAFA)
3007,Western Region Football League (WRFL)
3010,embl
3012,Concord JAFC
3017,Patterson Lakes Basketball Association
3018,Water Polo Victoria
3019,Water Polo NSW
3020,Water Polo Queensland
3021,Water Polo Tasmania
3022,Water Polo SA
3023,Water Polo WA
3024,ACT Water Polo
3025,Northern Territory Water Polo
3196,Barossa Valley Hockey Association
3197,Riddell District Football League (RDFL)
3198,Collingwood Park State School Auskick Centre
3200,Wembley JFC Auskick Centre
3204,AFL Sydney
3205,Northern Suburbs Schools Water Polo Association
3206,Football Northern Territory (FNT)
3207,AFL Queensland
3208,Central Zone
3209,FFNT - Southern Zone (FICA)
3210,Yarrambat Auskick Centre
3212,American Samoa Archery  Association
3213,American Samoa Athletics Association
3214,American Samoa Badminton Association
3215,American Samoa Baseball Association
3216,American Samoa Basketball Association
3217,American Samoa Beach Volleyball Association
3218,American Samoa Billiard & Snooker Association
3219,American Samoa Body Building Association
3220,American Samoa Boxing Association
3221,American Samoa Canoeing Association
3222,American Samoa Cricket Association
3223,American Samoa Cycling Association
3224,American Samoa Golf Association
3225,American Samoa Hockey Association
3226,American Samoa Judo Association
3227,American Samoa Karate Association
3228,American Samoa Lawn Bowls Association
3229,American Samoa Netball Association
3230,American Samoa Power Lifting Association
3231,American Samoa Rugby 7s Association
3232,American Samoa Rugby League Association
3233,American Samoa Shooting Association
3234,American Samoa Soccer Association
3235,American Samoa Squash Association
3236,American Samoa Surfing Association
3237,American Samoa Swimming Association
3238,American Samoa Table Tennis Association
3239,American Samoa Taekwondo Association
3240,American Samoa Tennis Association
3241,American Samoa Touch Rugby Association
3242,American Samoa Triathlon Association
3243,American Samoa Volleyball Association
3244,American Samoa Weight Lifting Association
3245,American Samoa Yachting Association
3246,Cook Islands Archery Association
3247,Cook Islands Athletics Association
3248,Cook Islands Badminton Association
3249,Cook Islands Baseball Association
3250,Cook Islands Basketball Association
3251,Cook Islands Beach Volleyball Association
3252,Cook Islands Billiard & Snooker Association
3253,Cook Islands Body Building Association
3254,Cook Islands Boxing Association
3255,Cook Islands Canoeing Association
3256,Cook Islands Cricket Association
3257,Cook Islands Cycling Association
3258,Cook Islands Golf Association
3259,Cook Islands Hockey Association
3260,Cook Islands Judo Association
3261,Cook Islands Karate Association
3262,Cook Islands Lawn Bowls Association
3263,Netball Cook Islands
3264,Cook Islands Power Lifting Association
3265,Cook Islands Rugby 7s Association
3266,Cook Islands Rugby League Association
3267,Cook Islands Shooting Association
3268,Cook Islands Soccer Association
3269,Cook Islands Squash Association
3270,Cook Islands Surfing Association
3271,Cook Islands Swimming Association
3272,Cook Islands Table Tennis Association
3273,Cook Islands Taekwondo Association
3274,Cook Islands Tennis Association
3275,Cook Islands Touch Rugby Association
3276,Cook Islands Triathlon Association
3277,Cook Islands Volleyball Association
3278,Cook Islands Weight Lifting Association
3279,Cook Islands Yachting Association
