Association Id,Association Name
13504,Star of the Sea (Brisbane South) Auskick Centre
13506,Bulleen Boomers
13509,Basketball WA Country Championships
13511,paymysport Expression of Interest
13519,Withcott State School Auskick Centre
13520,Wondai Auskick Centre
13521,Chinchilla AFC Auskick Centre
13524,Israel Baseball Junior Tournament - IBAF
13525,Sunraysia Rugby League
13526,Cooper Park (After School) Auskick Centre
13545,Power Assist Basketball Association
13547,"Netball Wellington Centre "
13548,Wellington West Netball
13549,Northern Suburbs Netball
13550,Motu Kairangi Netball
13551,Peace Lutheran College Auskick Centre
13552,Chelona State School Auskick Centre
13553,Andergrove State School Auskick Centre
13555,Middlemount Community College Auskick Centre
13560,Melbourne West Registered Athletes
13561,Melbourne West Registered Volunteers
13562,Basketball Geelong Event
13564,Alice Springs Table Tennis Association
13572,Hammer SS Test
13575,Yarwun State School Auskick Centre
13576,Star of the Sea (Capricornia) Auskick Centre
13580,Central Districts Touch Football
13581,Riverland Touch
13582,South Adelaide FC (T3) Auskick Centre
13583,Glenelg FC Auskick Centre
13587,National Christian Schools Tournament
13588,Groote Eylandt Football League
13589,South Sydney Referees Association
13590,Tiwi Islands Football League
13591,Wadeye Football League
13592,Football NSW Futsal - Glenwood Futsal Competition
13593,Katoomba Sports and Aquatics Centre
13594,Football NSW Futsal - Ashfield Futsal Competition
13595,Bateau Bay Local PCYC - Futsal
13596,Bateman's Bay Futsal
13597,Blaxland Futsal
13598,Campbelltown City Quake Futsal
13599,Epping YMCA Futsal
13600,Futsal Homebush
13601,Hawkesbury YMCA Futsal
13602,Hornsby PCYC - Futsal
13603,Indoor 5's Futsal
13604,Inner City Fut5al
13605,Just Futsal
13608,Miller Futsal Club
13609,North Ryde Futsal Club
13610,North Sydney Futsal
13611,Warriewood Futsal
13613,Riverstone Sports - Futsal
13615,Rockdale PCYC - Futsal
13616,Rockdale Sports - Futsal
13617,St George Futsal Club
13618,"Stanhope Futsal "
13619,Young PCYC - Futsal
13623,Kilsyth Basketball
13624,Glebe PCYC (Inner City Futsal)
13626,Queensland BBall Demo
13628,Baff seasons
13630,MC Test Database
13634,Tregeagle Public School Auskick Centre
13639,Competition Organisers
13643,Daylesford Volleyball Association
13647,Test Football Association
13648,Test Football
13649,Test Football Association 1
13650,Test Football Association 2
13653,Mudgee PS (After School) Auskick Centre
13654,St Marys Primary (Orange) Auskick Centre
13655,St Laurences School (Dubbo) Auskick Centre
13656,St Johns Primary School (Dubbo After School) Auskick Centre
13657,Cooerwull PS (After School) Auskick Centre
13668,Bounty Boulevard State School Auskick Centre
13669,Wavell Heights State School Auskick Centre
13673,Fawkner Park Touch
13676,St Pauls Lutheran Primary School Auskick Centre
13677,Our Lady of the Way Catholic Primary School Auskick Centre
13678,Strathpine State School Auskick Centre
13680,Waverley Oval (After School) Auskick Centre
13682,Lawn Bowls Test
13683,Basketball Demo
13684,Demo Federation
13685,Test Football
13687,Cook Islands - Contractors
13692,St Marys Primary School (After School) Auskick Centre
13695,Bowls New Zealand
13696,Baseball New Zealand
13703,Massey
13705,Total Touch Auckland - Victoria Park Touch
13706,SportingPulse Payments Application Form
13707,Auckland Touch Corporate
13708,Touch Waitakere - Westmere Module
13709,Pringle Park Module
13710,Tamaki Touch Module
13711,Central Park Touch
13712,Shirkhan Tigers Touch Module
