Association Id,Association Name
15096,Scotland - Lawn Bowls
15097,Scotland - Ocean Swimming
15098,Scotland - Rugby 7s
15099,Scotland - Squash
15100,Scotland - Swimming
15101,Scotland - Table Tennis
15102,Scotland - Ten Pin Bowling
15103,Scotland - Tennis
15104,Scotland - Triathlon
15105,Scotland - Supporter
15106,England/Great Britain - Cycling
15108,England/Great Britain - Football
15109,England/Great Britain - Football  7-aside
15110,England/Great Britain - Futsal
15111,England/Great Britain - Golf
15112,England/Great Britain - Hockey
15113,England/Great Britain - Judo
15114,England/Great Britain - Karate
15115,England/Great Britain - Lawn Bowls
15116,England/Great Britain - Ocean Swimming
15117,England/Great Britain - Rugby 7s
15118,England/Great Britain - Squash
15119,England/Great Britain - Swimming
15120,England/Great Britain - Table Tennis
15121,England/Great Britain - Ten Pin Bowling
15122,England/Great Britain - Tennis
15123,England/Great Britain - Triathlon
15124,England/Great Britain - Supporter
15125,Australia - Test
15126,deleted
15129,Bowls Victoria
15130,TFSA Representative Teams
15131,SMS testing
15132,HockeyNet Demo System
15133,Maitland Junior (please delete)
15137,Belmont CC Auskick Centre
15138,Redhead Auskick Centre
15139,Bairnsdale Volleyball Association
15140,Ballarat Volleyball Association
15141,Bellarine Volleyball Association
15142,Bendigo Volleyball Association
15144,Geelong Volleyball Association
15145,Volleyball Horsham
15146,South Gippsland Volleyball Association
15147,Latrobe Valley Volleyball Inc.
15148,Sunraysia Volleyball
15149,Mornington Volleyball Association
15150,Mortlake Volleyball Association
15151,Riddells Creek Volleyball Association
15152,Victorian Country Volleyball Championships
15153,Warrnambool Volleyball Association
15154,West Gippsland Volleyball Association
15156,Junior Touch Singapore
15166,League Stars Tasmania 1
15168,Melbourne Biathlon Event Registration
15169,Central Queensland
15170,Northern Queensland
15171,Northern Territory
15172,NSW Country
15173,South Australia
15174,South East Queensland
15176,Tasmania
15177,Victoria
15178,Western Australia
15180,South Melbourne Districts - Combined
15182,Football NSW - Mens State League Division 2
15183,Football NSW - Champion of Champions
15185,Football NSW - Tournaments
15186,Garden Suburb PS (After School) Auskick Centre
15187,MEBA TEST team payment
15188,State League Cup
15192,Far South Coast
15196,Kilsyth Test
15197,Cammeray PS (Before School) Auskick Centre
15199,SportingPulse Support Test
15200,DK Test
15202,Macarthur Anglican (After School) Auskick Centre
15207,Macarthur Adventist Primary School (After School) Auskick Centre
15209,Eastlink Cup
15210,Manakau Cricket Association
15211,Mornington Peninsula Netball Association (MPNA)
15212,Mornington Salvation Army
15213,SANFL Under 15 Intra State Championships
15214,SANFL Under 17 Youth Championships
15215,Landmark Cup
15227,Rollingstone State School Auskick Centre
15228,Railway Estate Auskick Centre
15229,Giru State School Auskick Centre
15230,Clare State School Auskick Centre
15232,AMF Rooty Hill RSL
15235,VRLRA
15236,SARLRA
15240,Bethlehem College
15247,Berrinba East State School Auskick Centre
15250,Pittwater RSL Club Futsal
15251,Bendigo Bank MORTLOCK SHIELD
15252,KINLOUGH CUP
15253,Ille de France - IBAF
15257,AFL Ontario
15258,Alberta Australian Football League
