Association Id,Association Name
4453,Mexico - Supporter
4454,Miscellaneous - Supporter
4455,New Zealand - Supporter
4456,Peru - Supporter
4457,South Africa - Supporter
4458,USA - Supporter
4459,Venezuela - Supporter
4465,Tolga State School Auskick Centre
4466,St Josephs (Atherton) Auskick Centre
4469,Miscellaneous - Workforce
4470,Miscellaneous - VIP
4471,Red Hill Community School (After School) Auskick Centre
4473,Mount Rogers Community (After School) Auskick Centre
4474,Lyons PS (After School) Auskick Centre
4475,Mount Taylor PS (After School) Auskick Centre
4476,Curtin PS (After School) Auskick Centre
4477,Mount Neighbour PS (After School) Auskick Centre
4478,Kaleen PS (After School) Auskick Centre
4480,Duffy PS (After School) Auskick Centre
4481,Emmaus Christian School (After School) Auskick Centre
4482,Burgman Anglican School (After School) Auskick Centre
4483,St John Vianney's Primary School (After School) Auskick Centre
4485,Wyndham PS (After School) Auskick Centre
4486,Merimbula PS (After School) Auskick Centre
4489,Mintaro Manoora FC Auskick Centre
4490,Hummocks Watchman Eagles FC Auskick Centre
4491,Elliston FC Auskick Centre
4494,Russia - Basketball
4495,Russia - Duathlon
4496,Russia - Football
4497,Russia - Golf
4498,Russia - Hockey
4499,Russia - Karate
4500,Russia - Lawn Bowls
4501,Russia - Swimming
4502,Russia - Table Tennis
4503,Russia - Tennis
4504,Russia - Ten Pin Bowling
4505,Russia - Supporter
4507,AFL South East
4508,Mullewa Auskick Centre
4513,North Pilbara Football League
4515,Byabarra PS (After School) Auskick Centre
4516,Comboyne PS (After School) Auskick Centre
4517,Gladstone PS (After School) Auskick Centre
4518,Stuart Park (After School) Auskick Centre
4519,Deception Bay North State School Auskick Centre
4520,Kippa Ring State School Auskick Centre
4521,Mueller College Auskick Centre
4523,Sapphire Coast Anglican College (Pambula Campus After School) Auskick Centre
4525,Kalbar State School Auskick Centre
4526,Dutton Park State School Auskick Centre
4527,Kruger State School Auskick Centre
4529,SF - Spectres Junior Tournament
4531,St Michaels Nowra (After School) Auskick Centre
4533,St Thereses Primary School (QLD) Auskick Centre
4534,Calvary Christian College Auskick Centre
4537,Moorooduc PS Auskick Centre
4540,Billabong Crows Auskick Centre
4541,Monash Primary School (After School) Auskick Centre
4543,Patterson Lakes Basketball Club
4544,Toowoomba Christian College Auskick Centre
4546,Kingsthorpe State School Auskick Centre
4547,Meringandan State School Auskick Centre
4548,Kumbia State School Auskick Centre
4549,Dunwich State School Auskick Centre
4550,PB Anysport (Test Hockey)
4551,Heatley State School Auskick Centre
4552,Bilambil Touch Association
4554,Ormeau Touch Association
4556,Redlands Touch Association
4557,Redlands Juniors Touch Association
4559,Palm Beach Touch Association
4563,South Queensland Sharks
4569,Goldfields Football League
4573,ARLD Test
4574,St Bedes Primary School (After School) Auskick Centre
4575,Quaama Primary School (After School) Auskick Centre
4576,St Josephs (Cairns) Auskick Centre
4578,CRL Test Association (PM)
4579,ARLD Test Association (KS)
4580,ARLD Test Association (SB)
4581,ARLD Test Association (MC)
4582,CRL Test Association (BL)
4583,CRL Test Association (Jess)
4584,ARLD Test Association (PC)
4585,Bundaberg Touch Association
4586,Springwood Road State School Auskick Centre
4587,NZ Test Association
4589,Sapphire Coast AFL
4592,Burra Booborowie Hallett FC Auskick Centre
4595,Arawang Primary School (After School) Auskick Centre
4596,Rosary Primary School (After School) Auskick Centre
4597,St Judes Primary School (After School) Auskick Centre
4598,Islamic School of Canberra (After School) Auskick Centre
4599,Theodore Primary School (After School) Auskick Centre
4600,St Benedicts Primary School (After School) Auskick Centre
4602,Kinchela PS (After School) Auskick Centre
4603,Test QLD
4604,UNSW Sports Association
