Association Id,Association Name
26954,Upper Derwent Valley Auskick Centre
26955,Federated States of Micronesia Spearfishing Association
26956,Federated States of Micronesia Va'a Association
26957,Federated States of Micronesia Open Water Swimming Association
26962,Broulee (Holiday) Auskick Centre
26963,Milton (Holiday) Auskick Centre
26967,Conjola (Holiday) Auskick Centre
26970,Sanctuary Point (Holiday) Auskick Centre
26971,Keen Kiwis Carnival
26972,Guam Athletics Association
26973,Guam Baseball Association
26974,Guam Va'a Association
26975,Guam Spear Fishing Association
26976,Kiribati Va'a Association
26977,Kiribati Spear Fishing Association
26978,Marshall Islands Spear Fishing Association
26979,Marshall Islands Micro All Round
26980,Nauru Va'a Association
26981,Nauru Spear Fishing Association
26982,Northern Mariana Baseball
26983,Northern Marianas Va'a Association
26984,Northern Marianas Spear Fishing Association
26985,Palau Va'a Association
26986,Palau Spear Fishing Association
26989,West Augusta FC Auskick Centre
26990,South Augusta FC Auskick Centre
26991,Central Augusta Fc Auskick Centre
26992,Warrington - Titans
26993,Balwyn Blazers Basketball Club
26996,South East Suns (Girls) Auskick Centre
26997,Cowra Community (After School) Auskick Centre
26998,Forbes Community (After School) Auskick Centre
26999,Molong Community (After School) Auskick Centre
27000,Aintree Auskick Centre
27001,Tokoroa Basketball Association
27002,FIT Touch Malaysia
27003,Laurieton
27004,Player Development League
27005,Football Queensland - Events
27006,Wanniassa Lions Auskick Centre
27007,Gowrie Swans Auskick Centre
27008,King St PS (After School) Auskick Centre
27009,Central Coast (Girls) Auskick Centre
27010,ARC Campbelltown
27011,Yarrabilba Community Auskick Centre
27012,Pulteney Grammar School
27013,Ironside State School (Monday) Auskick Centre
27014,Ironside State School (Tuesday) Auskick Centre
27016,Ironside State School (Thursday) Auskick Centre
27017,Ironside State School (Friday) Auskick Centre
27018,Atherstone Auskick Centre
27019,Broadbeach JAFC (All girls) Auskick Centre
27022,Southport JAFC (All Girls) Auskick Centre
27023,Southport JAFC Girl's Only Auskick
27025,Auskick - Strathcona Park
27026,Auskick - Royal Oak
27027,Auskick - Killarney
27028,Auskick - Dalhousie
27029,Auskick - Midnapore
27030,Auskick - Castle Ridge
27032,School Sport Australia (SSA) - Water Polo
27036,Auskick - Ranchlands
27040,Quick Stix - Victoria
27041,Quick Stix - South Australia
27042,Quick Stix - Western Australia
27044,Quick Stix - Queensland
27045,Radford (After School) Auskick Centre
27046,Harrison Jets Auskick Centre
27047,Lucas Heights CS (After School) Auskick Centre
27048,Charnwood Magpies Auskick Centre
27049,Quick Stix - Northern Territory
27050,Quick Stix - New South Wales
27051,Quick Stix - Tasmania
27054,Auskick - Signal Hill
27055,Auskick - Lake Bonavista
27061,Riverina Schoolboys Carnival
27062,Minors Rugby League Tag
27063,Queensland Inclusion Programs
27064,Filipino Australia Sports Association
27065,AUBA
27066,FV - Geelong Social Sevens
27067,Northern Confederate
27068,Southern Zone Rugby League
27069,Highlands Rugby League
27070,New Guinea Islands Rugby League
27071,Welcome Sports
27072,Aranda Cats Auskick Centre
27073,Courtside App
27074,Gold Coast SUNS Community Auskick Centre
27075,Forest (Girls) Auskick Centre
27076,Unanderra (After school) Auskick Centre
27077,Picnic Creek State School Auskick Centre
27078,Courtside External BETA Test
27079,NAB AFL Under 17s Futures Championships
27080,Auskick - Sunalta
27083,Learning Disability Rugby League
27084,Test LS
27085,St Benedict's Catholic School Auskick Centre
27086,Jurien Bay Hockey Club
27087,QPRC - Futsal
