Association Id,Association Name
23072,Ramsay State School Auskick Centre
23073,Narrandera Touch Association
23074,Biddeston Auskick Centre
23075,Macleay River Touch Association
23076,"Mendooran Touch Association "
23077,Lucas Heights CS (Before School) Auskick Centre
23078,Westwood State School Auskick Centre
23080,Port Curtis State School Auskick Centre
23081,Central Coast Water Polo
23082,Stanwell State School Auskick Centre
23083,Elizabeth & Districts Junior Soccer Association
23084,Rosehill PS (After School) Auskick Centre
23085,Roma Junior Touch
23087,Coleambally Senior Touch Football Association
23088,Marc Arcuri Cup
23090,Byron Bay AFL 9s Invitational
23091,Community Ambassadors
23093,Pannawonica Aussie Hoops
23094,Pinnaroo Aussie Hoops
23097,SANFL Juniors
23099,Penrith PS (After School) Auskick Centre
23101,Bororen SS Auskick Centre
23102,Geraldton Water Polo Association
23104,Thurgoona
23105,NRL LeagueNet Test
23106,Dunoon United FC's Summer 6s
23109,Junee Basketball Association
23114,Parkes Basketball Association
23115,Kurnell PS (After School) Auskick Centre
23116,Tauranga City Basketball Association
23125,London Auskick
23126,Edinburgh Auskick
23127,Cardiff Auskick
23128,Dublin Auskick
23129,England Umpires
23130,Edinburgh Umpires
23131,Cardiff Umpires
23132,Dublin Umpires
23135,Netball NZ  Sample Centre
23136,HAURAKI' District Rugby League
23139,FQ - Over 35 Football Incorporated
23141,WA Schools Programs
23142,MacGregor Netball Association
23143,State Mens League
23144,"League 4 Life "
23148,Australian Waterpolo League (AWL)
23150,TEST UNIVERSITY
23152,South Launceston Football Club - EXTRA
23153,Wheelchair Rugby - Disability Sports Australia
23156,Darebin Falcons (Girls) Auskick Centre
23157,Melbourne Ice
23158,NZRL Volunteer Membership
23159,AFL Female Talent Search
23160,Lucas Auskick Centre
23161,TEST - NSW/ACT test
23165,TEST - VIC Test
23166,TEST - WA Test
23170,Bankstown Secondary School Sports Association (BSSSA)
23171,Recwest Footscray Aussie Hoops
23173,Churchill Junior Tournament
23176,Kingborough-Huon Aussie Hoops
23177,NRL SA Riverland
23179,Highfields State School Auskick Centre
23180,Jandowae State School Auskick Centre
23182,Touch Singapore
23184,ACPE
23185,The Kit Room Summer Sixes
23186,Moree
23188,Broulee Moruya Giants Auskick Centre
23189,Forbes Aussie Hoops
23194,Peel District Holiday Clinics
23195,Clayfield College (All Girls) Auskick Centre
23197,National Event Ticketing
23198,Blacktown Auskick Centre
23199,Brisbane South
23200,Brisbane North
23201,Gold Coast
23202,Sunshine Coast
23203,Darling Downs
23204,Northern Rivers
23205,Wide Bay
23206,Capricornia
23207,Mackay
23208,Townsville
23209,Cairns
23210,Mt. Isa
23211,Cape York
23212,NSWTA Technical Courses
23213,WA State Programs
23215,Remote Area Programs
23217,Penrith PCYC Giants Auskick Centre
23219,Countrys JFC Auskick Centre
23221,Saints JFC Auskick Centre
23222,Towns JFC Auskick Centre
23223,Wanderers Rovers Auskick Centre
23224,Online Competitions Playpen
23225,St Kilda
23228,Mother Teresa Catholic (Westmead After School) Auskick Centre
23229,St Patricks Catholic (Parramatta After School) Auskick Centre
23233,Geelong
