Association Id,Association Name
16376,SEBC Saints
16377,Netball Hutt Valley
16378,Social Football - Test Database
16384,Capital Football
16387,Football Federation Northern Territory (FFNT) - Old database
16388,FFSA - Adelaide Hills Junior Soccer Association
16389,FFSA - Broken Hill Junior Football Association
16390,FFSA - Futsal SA
16391,FFSA - Noarlunga & Districts Junior Soccer Association
16392,FFSA - North West Junior Soccer Association
16393,FFSA - Port Augusta Soccer Association
16394,FFSA - Port Lincoln Soccer & Sporting Club Inc.
16395,FFSA - Port Pirie Soccer Association
16396,FFSA - Riverland Soccer Association
16397,FFSA - Limestone Coast Football Association
16398,FFSA - Whyalla Junior Soccer Association
16399,Football Federation South Australia (FFSA)
16400,FFSA - FFSA Mens
16402,FFSA - Collegiate
16403,FFT - Central Region Junior Soccer Association
16404,FFT - Devonport Junior Soccer Incorporated
16405,FFT - Eastern Region Junior Soccer Association
16406,Football Federation Tasmania (FFT)
16407,FFT - Northern Suburbs Junior Soccer Association
16408,FFT - Northern Tasmania Junior Soccer Association
16409,FFT - Northern Tasmanian Christian Soccer League
16410,FFT - Ulverstone Junior Soccer
16411,FFT - Western Schools Soccer Association
16412,FV - Ballarat & District Soccer Association
16413,FV - Bendigo Amateur Soccer League
16414,FV - Metropolitan
16415,FV - Sunraysia
16416,FV - Geelong Region
16417,FV - Gippsland Soccer League
16418,FV - Goulburn North East Football Association
16419,FV - Albury Wodonga Football Association
16420,FV Futsal
16421,FV - Victorian Champions League
16422," FQ- Football Queensland FNQ LTD"
16423,FQ - Football Brisbane
16424,FQ - Football Central Queensland Inc
16425,FQ - Football South West Queensland Inc
16426,FQ - Football Wide Bay Inc
16427,FQ - Football Gold Coast Ltd
16428,FQ - Football Queensland
16429,FQ - North West Queensland Soccer Zone Inc
16430,FQ - North Queensland Football LTD
16432,FQ - Sunshine Coast Football
16433,FW - Albany Junior Soccer Association Inc
16434,FW - Broome Soccer Association
16435,FW - Carnarvon Junior Soccer Association
16436,FW - Carnarvon Senior Soccer Association
16437,Football West
16438,"FW - Esperance Soccer Association "
16439,FW - Geraldton Junior Soccer Association
16440,FW - Goldfields Soccer Association
16441,FW - Kalgoorlie Boulder Soccer Association
16442,FW - Karratha & Districts Junior Soccer Association
16443,FW - Karratha & Districts Soccer Association
16444,FW - Midwest Soccer Association
16445,FW - Newman Junior Soccer Association
16446,FW - Peel Junior Soccer Association
16447,FW - Peel Regional Football Council Inc
16448,FW - Ranford Junior Soccer Associaiton
16449,FW - Wongan Hills Soccer Association
16450,Public Schools Association of WA
16453,Northern NSW Football - All Clubs
16456,FFA - Macquarie District Soccer Assoc
16457,FFA - Newcastle Football
16460,Northern NSW Football - Premier Competitions
16461,FNSW - Blacktown & Districts Soccer Football Association
16462,FNSW - Canterbury & District Soccer Football Association Inc
16463,FNSW - Central Coast Football
16464,FNSW - Eurobodalla Football Association
16465,FNSW - Far South Coast Soccer Association
16466,FNSW - Gladesville-Hornsby Football Association Inc
16468,FNSW - Illawarra Junior Football Association
16469,FNSW - Macarthur Football Association Inc
16470,FNSW - Manly Warringah Football Association Inc.
16471,FNSW - Orange & District Football Association Inc
16472,FNSW - Southern Districts Soccer Football Association
16473,FNSW - Southern Tablelands Football Association
16474,FNSW - Sutherland Shire Football Association Inc
16475,FNSW - Sydney Amateur Football League
16476,FNSW - Football Wagga Wagga
16477,FNSW - Western Plains Amateur Soccer Association
16478,FNSW - Northern Suburbs Football Association
16479,Football NSW
16480,FNSW - Bathurst District Football Inc
16481,FNSW - Granville & Districts Soccer Football Association
16482,FNSW - Lachlan Amateur Soccer Association
16483,FNSW - Lithgow Soccer
16484,FNSW - North West Sydney Womens Football
16485,FNSW - Albury Wodonga Football Association
16486,FNSW - Bankstown District Amateur Football Association
16487,FNSW - Dubbo & District Soccer Association
16488,FNSW - Eastern Suburbs Football Association Inc
16489,FNSW - Griffith & District Football Association
16491,FNSW - Nepean Football Association
16492,FNSW - Shoalhaven District Football Association Inc
