Association Id,Association Name
24683,Magpies Hockey Club
24684,Marist Hockey Club
24685,Middleton Hockey Club
24686,Cellar Crows Hockey Club
24687,Rovers Hockey Club
24688,Parkes Junior Hockey Club
24689,Star Budgies Hockey Club
24690,All Stars Hockey Club
24691,Camden Haven Hockey Club
24692,Port City Hockey Club
24693,Tacking Point Thunder Hockey Club
24694,Wauchope Hockey Club
24695,St Columba Hockey Club
24696,Mittagong Sports Hockey Club
24697,Bowral Hockey Club
24698,Burrawang Revels Hockey Club
24699,Mittagong Hockey Club
24700,Moss Vale Hockey Club
24701,Robertson Hockey Club
24702,Gib Gate Hockey Club
24703,Burrawang Men's Hockey Club
24704,Oxley College
24705,South United Men's Hockey Club - Tamworth HA
24706,South United Women Hockey Club - Tamworth HA
24707,Waratahs Hockey Club - Tamworth HA
24708,Calrossy Secondary School
24709,Calrossy Primary School
24710,Tamworth High School
24711,Oxley High School
24712,Tumut Hockey Club
24713,Cavaliers Hockey Club
24714,CSU/Rivcoll Hockey Ducks Club
24715,Harlequins Hockey Club
24716,Lake Albert Hockey Club
24717,Mustangs Hockey Club
24718,Rosella's Hockey Club
24719,Royals Hockey Club
24720,Wagga Wagga Juniors Hockey Club
24721,Griffith Hockey Club
24722,Avalon Hockey Club
24723,Pittwater RSL Club
24724,Mackellar Hockey Club
24725,Mosman Hockey Club - Warringah HA
24726,Seaforth Hockey Club
24727,Terrey Hills Hockey Club
24728,UTS Hockey Club - Warringah HA
24729,Warringah Hockey Club - Warringah HA
24730,Freshwater Hockey Club - Warringah HA
24731,Narrabeen Lakes Public School
24732,Northern Beaches Christian School
24733,Mudgee District Hockey Association
24734,St Joseph's Catholic Primary School
24735,Parramatta Hockey Club
24736,Baulkham Hills Women's Hockey Club
24737,Guildford Leagues Hockey Club
24738,Kellyville-Merrylands Hockey Club
24739,Redbacks Hockey Club
24740,Castle Hill Strikers Hockey Club
24741,Wentworthville Hockey Club
24742,Jets Hockey Club
24743,Epping Hockey Club
24744,Shadows Hockey Club
24745,RE Strikers Hockey Club
24746,West Rugby Women's Hockey Club
24747,Ryde Hunters Hill Hockey Club
24748,Kings Langley Hockey Club
24749,Macquarie University Hockey Club
24750,Norwest Strikers Hockey Club
24751,Sydney University Hockey Club
24752,Baulkham Hills Hockey Club
24753,Northern District Hockey
24754,Norths Hockey Club -  North West Sydney HA
24755,Erina Hockey Club
24756,Gosford Hockey Club
24757,Grammar Hockey Club
24758,Norah Head Hockey Club
24759,Wyoming Hockey Club
24760,Crushers Men's Hockey Club
24761,Avoca Beach Women's Hockey Club
24762,Jets Hockey Club
24763,The Entrance Hockey Club
24764,Wyong District Hockey Club
24765,Inverell Hockey Club
24766,Moree Hockey Club
24767,Bosco Hockey Club
24768,Danebank Hockey Club
24769,Sutherland Men's Masters
24770,Cronulla RSL Hockey Club
24771,Seacliff Hockey Club
24772,Sydney Girls High School
24773,Sharks Hockey Club
24774,Tartans Hockey Club
24775,Sutherland District Hockey Club
24776,Royals Hockey Club
24777,Rustlers Hockey Club
24778,Northern Districts Hockey CLub
24779,Nelson Bay Hockey Club
24780,Scone Hockey Club
24781,Cessnock Hockey Club
24782,Canterbury Women’s Hockey Club
