Association Id,Association Name
15795,Wonthaggi Aussie Hoops
15797,"Yarrawonga Aussie Hoops "
15798,Aussie Hoops Events - Victoria
15800,Playball Aussie Hoops
15804,Broadmeadows Aussie Hoops
15805,Bulleen-Templestowe Aussie Hoops
15807,Chelsea Aussie Hoops
15809,Collingwood Aussie Hoops
15811,Casey Aussie Hoops
15812,Nunawading Aussie Hoops
15814,Dandenong Aussie Hoops
15815,Darebin Aussie Hoops
15816,Diamond Valley Aussie Hoops
15818,Eltham Wildcats Aussie Hoops Cub Squad
15819,Balnarring Aussie Hoops
15820,Frankston Aussie Hoops
15823,Hawthorn Basketball Aussie Hoops
15826,Keysborough Aussie Hoops
15827,Kilsyth Aussie Hoops
15828,Knox Aussie Hoops
15830,Mount Evelyn Aussie Hoops
15832,McKinnon Basketball Association
15833,Melbourne Tigers Aussie Hoops
15835,Melton Aussie Hoops
15843,Sunbury Aussie Hoops
15844,Recwest Braybrook Aussie Hoops
15845,Upper Yarra Aussie Hoops
15847,"Warrandyte Aussie Hoops "
15849,Werribee Aussie Hoops
15850,Western Port Aussie Hoops
15852,Whittlesea City Aussie Hoops
15853,Albany Aussie Hoops
15855,Turquoise Coast Aussie Hoops
15856,Bindoon Aussie Hoops
15857,Beverley Junior Sports Aussie Hoops
15860,Bridgetown Aussie Hoops
15861,Broome Aussie Hoops
15863,Bullsbrook Aussie Hoops
15865,Busselton Aussie Hoops
15867,Collie Aussie Hoops
15868,Cunderdin Aussie Hoops
15869,Derby Aussie Hoops
15872,Denmark Aussie Hoops
15874,Donnybrook Aussie Hoops
15875,Dowerin Aussie Hoops
15877,Basketball Kimberley Remote Aussie Hoops
15878,Esperance Aussie Hoops
15881,Geraldton Aussie Hoops
15884,Kalgoorlie Aussie Hoops
15886,Karratha Aussie Hoops
15887,Katanning Aussie Hoops
15889,Aces Aussie Hoops
15892,Manjimup Aussie Hoops
15899,Nannup Aussie Hoops
15901,Narrogin Aussie Hoops
15904,Newman Aussie Hoops
15905,Northam Aussie Hoops
15908,Paraburdoo Aussie Hoops
15914,Tom Price Aussie Hoops
15915,Toodyay Aussie Hoops
15917,Warwick Aussie Hoops
15918,Wickham Aussie Hoops
15920,Wongan Hills & Districts Aussie Hoops
15922,All Hedland Aussie Hoops
15923,Cougars Aussie Hoops
15924,Eagles Aussie Hoops
15930,Mandurah Aussie Hoops
15932,Perth Aussie Hoops
15934,Rockingham Aussie Hoops
15935,Special Olympic WA Aussie Hoops
15937,Wolfpack Aussie Hoops
15941,ASX Thomson Reuters Charity Foundation
15942,Maroubra Futsal Association
15945,Putney (After School) Auskick Centre
15946,Asquith PS (After School) Auskick Centre
15947,Terrey Hills (After School) Auskick Centre
15948,North Manly (After School) Auskick Centre
15952,Eastside Touch
15953,Basketball Australia Training
15954,International Members
15955,Professional Footballers Australia
15960,Holsworthy PS (After School) Auskick Centre
15961,Highland Reserve State School Auskick Centre
15962,Gold Coast Independent College Auskick Centre
15963,Gold Coast Christian College Auskick Centre
15990,Turbo Touch Whangarei
15991,Gore Touch
15992,Tenpin Awards Program Test
15993,Basketball Managers Inc
15994,Cooma Auskick Centre
15995,Casterton Amateur Basketball Association
15996,Rasmussen State School Auskick Centre
15997,Townsville South State School Auskick Centre
15998,New Farm State School Auskick Centre
15999,Matamata Junior Touch
16002,Williamstown Magic
16003,Mount Gambier Motorcycling Club
16005,Menai Dragons
16006,Test basketball max
16010,Turbo Touch Hamilton
