Association Id,Association Name
27996,Our Lady of Southern Cross (Wyndham - After School) Auskick Centre
27997,Avondale School (After School) Auskick Centre
27998,St Mary's Moruya (Before School) Auskick Centre
27999,Tamworth AFL 9s
28000,Donnybrook Auskick Centre
28001,Kensington Cardinals FC Auskick Centre
28002,SEQ Girls Youth League
28003,BTAS Coach Education
28004,BTAS Referees
28005,BWA Coach Education
28006,BWA Referees
28007,BQ Coach Education
28008,BQ Referees
28009,BSA Coach Education
28010,BSA Referees
28011,Coaches - SA (Assoc > SA)
28012,Officials - SA (Assoc > SA)
28013,BNT Coach Education
28014,BNT Referees
28015,BNSW Coach Education
28016,BNSW Referees
28017,BACT Coach Education
28018,BACT Referees
28019,BV Coach Education
28020,VBRA
28021,Tom Price Junior Softball Association
28022,GulAuskick
28023,LDAC
28024,Adelaide All Girls Hub Auskick Centre
28025,Magill All Girls Hub Auskick Centre
28026,Unley All Girls Hub Auskick Centre
28027,Vale Park All Girls Hub Auskick Centre
28028,Lilydale Demons Auskick Centre
28029,Hong Kong Tertiary Rugby Union
28030,Lions Football Club Futsal
28031,test
28032,2020 Australasian Police & Emergency Services Games
28033,Woolgoolga Beach (Beach) Auskick Centre
28034,Old Bar Beach Auskick Centre
28035,Semaphore Park All Girls Hub Auskick Centre
28036,Brighton All Girls Hub Auskick Centre
28037,Woolgoolga Beach (Beach) Auskick Centre
28038,Villawood East Public School Auskick Centre
28039,AFLX Summer Series
28040,Arafura Games 2021
28041,Busselton (Friday) Auskick Centre
28042,Impendulo Hockey Club
28044,AFL 9s
28045,Broome AFL 9s
28046,Hobart AFL9's (UMPIRES ONLY)
28047,"Macarthur Bulldogs Auskick Centre "
28048,Portland Tigers Junior Football Club Auskick Centre
28049,Floorball Test
28050,Flaxmill Primary School (All Girls) Auskick Centre
28051,Marburg State School Auskick Centre
28052,Redbank Plains Community Auskick Centre
28053,Swimming NSW
28054,Brown Hill Recreation Reserve Auskick Centre
28055,Insportz Sandringham
28056,Hoop Nation NZ
28057,Basketball England - National Teams
28058,McLaren FC All Girls Auskick Centre
