Association Id,Association Name
13137,Bowland Cranbourne - Deleted
13138,Bathurst Tenpin
13139,Barossa Bowland - Deleted
13140,Ballina Tenpin
13141,Armidale Sports
13142,OZ Tenpin Altona - Deleted
13143,AMF Villawood
13144,AMF Sunshine - Deleted
13145,AMF Randwick
13146,AMF Penrith - Deleted
13147,AMF North Strathfield
13148,AMF Mount Druitt - Deleted
13149,AMF Moorabbin
13150,NRL Referees
13151,Contractors
13154,Warners Bay Superstrike
13155,Mayfield Superstrike
13156,Maitland Superstrike
13157,Salamander Superstrike
13158,Tasmanian State League (TSL)
13159,Tasmanian State League Women's
13161,Marion Bowland
13162,Melton Tenpin - Deleted
13163,Mentone Bowl - DELETED
13164,Orange Tenpin
13165,Oz Tenpin Ballarat
13166,OZ Tenpin Epping
13167,Oz Tenpin Greenborough
13168,Oz Tenpin Narre Warren
13169,Oz Tenpin Star
13170,Phillip Island Tenpin
13171,Wave Bowl
13172,Shoalhaven City Lanes
13173,Star Bowling
13174,Strathfield Superbowl
13175,Superbowl Melville
13176,Superbowl Warwick
13177,Surfers Paradise (please delete)
13178,Tamworth Tenpin
13179,Taree Tenpin
13180,Tenpin City
13181,Terrace Strikezone
13182,Topshot Tenpin
13183,Wyncity Bowl
13184,Windsor Tenpin
13185,Ashwood Auskick Centre
13187,Australian Rules Football - League of Ireland
13189,Port Lincoln Football League
13190,Barossa Light and Gawler Football Association
13191,Yorke Peninsula Football League
13192,North Eastern Football League
13193,Test AVF
13194,Whyalla Football League
13196,Belmont Lions Auskick Centre
13198,BATBA
13199,Super Strike Association - Deleted
13200,"David Test "
13201,River Murray Football League
13202,STBA - Deleted
13205,NSW Volunteers
13206,ACT Volunteers
13207,NT Volunteers
13208,VIC Volunteers
13209,TAS Volunteers
13210,SA Volunteers
13211,WA Volunteers
13218,Fortescue National Football League
13219,Sample Baseball
13220,National Womens Wheelchair Basketball League
13221,Hockey Northland
13223,Northpine Christian College Auskick Centre
13224,Living Faith Lutheran School Auskick Centre
13225,Northgate State School Auskick Centre
13226,Nundah State School Auskick Centre
13227,Good Shepherd Christian School Auskick Centre
13229,NSW Touch - Technical Programs
13232,Ku-Ring-Gai & District Soccer Association
13234,Women and Girls Competition
13235,World Record Attempt
13237,East Kimberley Football League
13238,Central Midlands Coastal Football League
13239,Central Midlands Coastal Junior Football Council
13241,Bowland Berri - Deleted
13242,Trinity Gardens PS Auskick Centre
13246,Kurunjang Auskick Centre
13247,AFL London Aussie Rules FL (Inactive)
13248,sync seasons
13252,St Francis Xaviers Auskick Centre
13255,Freshwater Christian College Auskick Centre
13256,Port Douglas State School Auskick Centre
13258,Pioneer Power JAFC Auskick Centre
13271,Technical Officials Basketball Australia
13278,Greater Hobart Online Results Database
13282,City of Blacktown Basketball Association
13283,Thunder Juniors - Alice Springs
13284,NTFL Juniors - Darwin
13285,NTFL Juniors - Palmerston & Rural
13288,NSW Fencing Association - Events
13289,Baranduda Auskick Centre
13290,test afl south sydney
