Association Id,Association Name
26573,Canterbury Spartans Tag
26574,"Souths Football Club Gordonvale Summer6s "
26575,Slacks Creek Soccer Club Summer6s
26576,"Douglas United Football Club Summer6s "
26577,"Moggill Football Club Summer6s "
26578,FORO Sports Club - Soccer Demo
26581,Cricket Australia - DEMO
26582,Kulnura (After School) Auskick Centre
26583,Central Mangrove (After School) Auskick Centre
26585,Liverpool AFL 9s
26586,AFL NSW/ACT U13 U14 State Zone Trials
26587,Australian Baptist Basketball Carnival
26588,AFL Grand Final Clinics
26589,Glen Waverley - Women's Open Age
26590,BISP
26591,Hurstville
26592,Penrith
26593,Wollongong
26594,Marlin Coast Rangers Football Club Summer6s
26595,Clermont Community Auskick Centre
26597,Kaipara Tag
26598,HBC Raiders Kids Tag
26600,Hutt Valley Tag
26601,Waikato Adults Tag
26603,Waikato Kids Tag
26605,Pukekohe / Franklin Tag
26607,CITY / WEST - WOMENS - THURSDAY - SPRING COMPETITION
26608,CITY / WEST - WOMENS - MONDAY - SPRING COMPETITION
26610,Gunbalanya Football League
26611,NSW All Schools
26612,AFL Middle East
26613,NZTFI Tournaments
26614,FNSW- Balmain & District Football Club
26618,AFL New Zealand Premiership
26619,Westgate Basketball Tournaments
26620,Bayside Christian College Auskick Centre
26622,ELIZABETH - MIXED -THURSDAY - SPRING COMPETITION
26624,Springfield
26626,Samford Stags Touch Association
26627,Mernda Dragons Touch Football Association
26628,Picken Oval (After School) NAB AFL Auskick Centre
26629,Pennant Hills AFL 9s
26630,Wyndham Touch Association
26631,Eastern Raptors Touch Association
26632,"WTA Titans "
26634,Pambula (Beach) Auskick Centre
26635,East Torrens T-Ball
26636,Victorian Aboriginal Community Services Association (VACSAL)
26637,Softball Australia Accreditations
26638,Tagged
26639,Softball Australia - State Championships
26640,LeagueNet Live Training
26642,Garden Suburb FC (Summer Social)
26643,Orange Association
26644,Shoalhaven
26645,SWITCH
26646,Billa Road Oval (After School) Auskick Centre
26647,Lancelin Basketball Association
26649,Morawa Amateur Basketball Association
26651,Kairi State School Auskick Centre
26652,Ulverstone (All Girls) Auskick Centre
26653,St Brendan's Primary Moorooka Auskick Centre
26654,Campbell (After School) NAB AFL Auskick Centre
26655,GREENWITH - FAMILY - MONDAY - SPRING COMPETITION
26656,Basketball NT Events
26657,England Talent Pathway
26659,Pro Futsal
26660,South Adelaide Football Club
26661,Newrybar Public School Auskick Centre
26662,Mackay (Indigenous) Auskick Centre
26663,Bundaberg
26664,Super Sikh Cup
26665,"AFL 9s Wonthaggi "
26666,South East Queensland Juniors
26668,Cecil Plains State School NAB AFL Auskick Centre
26669,Test UK Footyweb Database
26670,Jilliby (After School) Auskick Centre
26671,Carlingford (After School) Auskick Centre
26672,France Leagues
26673,Germany Leagues
26674,Andorra Leagues
26675,Andorra Auskick
26677,Andorra Umpires
26678,Andorra Coaches
26679,Redhead (Beach) Auskick Centre
26680,Austria Leagues
26681,Austria Auskick
26682,Austria Coaches
26683,Austria Umpires
26684,Belgium Leagues
26685,Belgium Auskick
26686,Belgium Coaches
26687,Belgium Umpires
26688,Croatia Leagues
26689,Croatia Auskick
26690,Croatia Umpires
26691,Czech Republic Leagues
26692,Czech Republic Auskick
26693,Czech Republic Coaches
26694,Czech Republic Umpires
