Association Id,Association Name
3980,Kiribati - VIPs
3981,Marshall Islands - Medical
3982,Marshall Islands - Volunteers
3983,Marshall Islands - VIPs
3984,Nauru - Medical
3985,Nauru - Volunteers
3986,Nauru - VIPs
3987,New Caledonia - Medical
3988,New Caledonia - Volunteers
3989,New Caledonia - VIPs
3990,Niue - Medical
3991,Niue - Volunteers
3992,Niue - VIPs
3993,Norfolk Islands - Medical
3994,Norfolk Islands - Volunteers
3995,Norfolk Islands - VIPs
3996,Northern Marianas - Medical
3997,Northern Marianas - Volunteers
3998,Northern Marianas - VIPs
3999,Palau - Medical
4000,Palau - Volunteers
4001,Palau - VIPs
4002,Papua New Guinea - Medical
4003,Papua New Guinea - Volunteers
4004,Papua New Guinea - VIPs
4005,Samoa - Medical
4006,Samoa - Volunteers
4007,Samoa - VIPs
4008,Solomon Islands - Medical
4009,Solomon Islands - Volunteers
4010,Solomon Islands - VIPs
4011,Tahiti - Medical
4012,Tahiti - Volunteers
4013,Tahiti - VIPs
4014,Tokelau - Medical
4015,Tokelau - Volunteers
4016,Tokelau - VIPs
4017,Tonga - Medical
4018,Tonga - Volunteers
4019,Tonga - VIPs
4020,Tuvalu - Medical
4021,Tuvalu - Volunteers
4022,Tuvalu - VIPs
4023,Vanuatu - Medical
4024,Vanuatu - Volunteers
4025,Vanuatu - VIPs
4026,Wallis & Futuna - Medical
4027,Wallis & Futuna - Volunteers
4028,Wallis & Futuna - VIPs
4029,Vanuatu Softball Association
4030,Palau Wrestling Association
4031,American Samoa Wrestling Association
4032,Samoa Wrestling Association
4033,Kiribati Wrestling Association
4034,Australian Swimming Association
4035,New Zealand Swimming Association
4036,Australian Boxing Association
4037,New Zealand Boxing Association
4038,Australian Wrestling Association
4039,New Zealand Wrestling Association
4040,Australian Table Tennis Association
4041,New Zealand Table Tennis Association
4042,Nauru Softball Association
4043,Guam Amateur Softball Association
4044,Palau Softball Association
4045,Federated States of Micronesia Softball Association
4046,American Samoa Softball Association
4047,Cook Islands Softball Association
4048,Fiji Softball Association
4049,Kiribati Softball Association
4050,Marshall Islands Softball Association
4051,New Caledonia Softball Association
4052,Niue Softball Association
4053,Norfolk Islands Softball Association
4054,Northern Marianas Softball Association
4055,Papua New Guinea Softball Association
4056,Samoa Softball Association
4057,Solomon Islands Softball Association
4058,Guam Bowling Congress
4059,Guam Interscholastic Sports Federation
4060,Guam Gymnastics Association
4061,Guam Handball Association
4062,Guam Luge Association
4063,Guam Racquetball Federation
4064,Federated States of Micronesia Handball Association
4065,Federated States of Micronesia Luge Association
4066,Federated States of Micronesia Wrestling Association
4067,Athletics Australia
4068,Badminton Australia
4069,Australian Archery Association
4070,Australian Baseball Federation
4071,Australian Basketball Association
4072,Australian Beach Volleyball Association
4073,Marshall Islands Wrestling Association
4074,SPGOC
4075,Technical Officials
4076,AFL Hunter Central Coast Seniors
4077,Newman National Football League
4078,Southern Districts Junior Football Association
4079,Craig's Demo
