Association Id,Association Name
17132,AFL Masters Tasmania
17137,Terone Park (After School) Auskick Centre
17138,Casula PS (After School) Auskick Centre
17140,Narraweena PS (After School) Auskick Centre
17143,Our Lady of the Way PS (After School) Auskick Centre
17144,Vineyard PS (After School) Auskick Centre
17145,Banks PS (After School) Auskick Centre
17146,Point Clare PS (After School) Auskick Centre
17147,Jerrys Plains PS (After School) Auskick Centre
17149,Lough Park (After School) Auskick Centre
17150,Moore Park (After School) Auskick Centre
17151,Tathra (Kick Start) Auskick Centre
17153,Moruya Community (After School) Auskick Centre
17155,AFL Auskick Centre to be created
17156,Avoca Beach (After School) Auskick Centre
17157,Central Coast Youth (After School) Auskick Centre
17158,Our Lady Star of the Sea (Terrigal After School) Auskick Centre
17159,Kariong (After School) Auskick Centre
17160,Wyee (After School) Auskick Centre
17161,Wyong (After School) Auskick Centre
17162,St Mary's Toukley CPS (After School) Auskick Centre
17164,FFT - Western Schools Soccer Association
17165,FV - Referees
17166,FNSW - Referees
17167,FNSW - Futsal
17168,FW - WACFA
17169,Northern NSW Football - Futsal
17179,MetroPath Sports Inc.
17181,Brooweena State School Auskick Centre
17182,Eidsvold State School Auskick Centre
17183,Northern NSW Football - Summer 6s
17184,Northern NSW Football - Girls Quick Kicks (old do not use)
17185,St Kilda City Juniors - Payments
17186,"Statsbasket, Italy"
17188,Allambie Heights (After School) Auskick Centre
17189,Balgowlah Heights (After School) Auskick Centre
17190,Cromer (After School) Auskick Centre
17191,Undercliffe PS (Turella After School) Auskick Centre
17192,Mortlake PS (After School) Auskick Centre
17193,Stanmore PS (After School) Auskick Centre
17194,Strathfield North PS (After School) Auskick Centre
17196,Orange Grove PS (After School) Auskick Centre
17197,Waverley PS (After School) Auskick Centre
17198,Nicholson St PS (Before School) Auskick Centre
17199,Five Dock (After School) Auskick Centre
17200,Daceyville PS (After School) Auskick Centre
17201,Tempe PS (After School) Auskick Centre
17203,Boronia Park PS (After School) Auskick Centre
17204,Eastwood Heights PS (After School) Auskick Centre
17205,Hornsby Heights (After School) Auskick Centre
17206,Kenthurst PS (After School) Auskick Centre
17207,Oakhill Drive (After School) Auskick Centre
17208,Truscott St (After School) Auskick Centre
17209,Waitara (After School) Auskick Centre
17210,West Pennant Hills (After School) Auskick Centre
17211,West Ryde (After School) Auskick Centre
17212,Laurieton PS (After School) Auskick Centre
17213,Wauchope PS (After School) Auskick Centre
17214,Port Macquarie PS (After School) Auskick Centre
17219,"Lake Joondalup Baptist College "
17223,Sydney North Volleyball
17224,Asian Basketball Association
17225,St Eugenes (In-School) Auskick Centre
17226,The Lakes College (In-School) Auskick Centre
17227,St Pauls Bald Hills Auskick Centre
17228,Mt Mee State School Auskick Centre
17229,St Kevin's (Geebung) Auskick Centre
17231,Elimbah State School (In-School) Auskick Centre
17233,Bathurst West PS (After School) Auskick Centre
17234,Forbes PS (After School) Auskick Centre
17235,Holy Family (After School) Auskick Centre
17236,Calare PS (After School) Auskick Centre
17237,Dubbo PS (After School) Auskick Centre
17238,Peak Hill (After School) Auskick Centre
17239,Orange (After School) Auskick Centre
17240,Kelso PS (After School) Auskick Centre
17241,Holy Family School (Kelso After School) Auskick Centre
17243,SportingPulse Payment Applications
17244,CC Test Database
17245,Let Me Play Academy
17246,FEDERACIÃ“ ANDORRANA DE BÃ€SQUET
17249,Collingwood
17250,Carlton
17251,Kangaroos
17252,Essendon
17253,Hawthorn
17254,Western Bulldogs
17255,Richmond
17260,Lotos Gdynia 3x3
17261,Forster (After School) Auskick Centre
17262,Illawarra Registered Athletes Association
17263,Illawarra Registered Volunteers Association
17265,Pilbara Womens
17268,Pindi Pindi State School Auskick Centre
17269,Coppabella State School Auskick Centre
17270,The Springfield Anglican College (In School) Auskick Centre
17271,Eastern Districts Junior Basketball Association (EDJBA)
17272,West Moreton Anglican College (In School) Auskick Centre
17273,St Sebastians (In School) Auskick Centre
17274,Dural SLC test (old do not use)
