Association Id,Association Name
14894,Gib Gate Primary School (After School) Auskick Centre
14895,Shellharbour (After School) Auskick Centre
14896,Bay View State School Auskick Centre
14897,Drayton State School Auskick Centre
14898,Azerbaijan - Basketball
14899,Belrose (After School) Auskick Centre
14901,St Ives (After School) Auskick Centre
14902,Holy Spirit (After School) Auskick Centre
14903,St Bernards (After School) Auskick Centre
14904,Azerbaijan - Cycling
14905,Azerbaijan - Football
14906,Azerbaijan - Football 7-aside
14907,Azerbaijan - Futsal
14908,"Azerbaijan - Golf "
14909,Azerbaijan - Hockey
14910,Azerbaijan - Judo
14911,Azerbaijan - Karate
14912,Azerbaijan - Lawn Bowls
14913,Azerbaijan - Ocean Swimming
14914,Azerbaijan - Rugby 7's
14915,Azerbaijan - Squash
14916,Azerbaijan - Swimming
14917,Azerbaijan - Table Tennis
14918,Azerbaijan - Ten Pin Bowling
14919,Azerbaijan - Tennis
14920,Azerbaijan - Triathlon
14921,Argentina - Cycling
14922,Argentina - Football 7-aside
14923,Argentina - Futsal
14924,Argentina - Judo
14925,Argentina - Ocean Swimming
14926,Argentina - Rugby 7's
14927,Argentina - Squash
14928,Argentina - Triathlon
14929,Azerbaijan - Supporter
14930,Australia - Cycling
14931,Australia - Football 7-aside
14932,Australia - Futsal
14933,Australia - Judo
14934,Australia - Ocean Swimming
14935,Australia - Rugby 7's
14936,Australia - Squash
14937,Australia - Triathlon
14938,Brazil - Cycling
14939,Brazil - Football 7-aside
14940,Brazil - Futsal
14941,Brazil - Judo
14942,Brazil - Ocean Swimming
14943,Brazil - Rugby 7's
14944,Brazil - Squash
14945,Brazil - Triathlon
14946,Canada - Cycling
14947,Canada - Football 7-aside
14948,Canada - Futsal
14949,Canada - Judo
14950,Canada - Ocean Swimming
14951,Canada - Rugby 7's
14952,Canada - Squash
14953,Canada - Triathlon
14954,Germany - Cycling
14955,Germany - Football 7-aside
14956,Germany - Futsal
14957,Germany - Judo
14958,Germany - Ocean Swimming
14959,Germany - Rugby 7's
14960,Germany - Squash
14961,Germany - Triathlon
14962,Hungary - Cycling
14963,Hungary - Football 7-aside
14964,Hungary - Futsal
14965,Hungary - Judo
14966,Hungary - Ocean Swimming
14967,Hungary - Rugby 7's
14968,Hungary - Squash
14969,Hungary - Triathlon
14970,Invitational Teams - Cycling
14971,Invitational Teams - Football 7-aside
14972,Invitational Teams - Futsal
14973,Invitational Teams - Judo
14974,Invitational Teams - Ocean Swimming
14975,Invitational Teams - Rugby 7's
14976,Invitational Teams - Squash
14977,Invitational Teams - Triathlon
14978,Israel - Cycling
14979,Israel - Football 7-aside
14980,Israel - Futsal
14981,Israel - Judo
14982,Israel - Ocean Swimming
14983,Israel - Rugby 7's
14984,Israel - Squash
14985,Israel - Triathlon
14986,Mexico - Cycling
14987,Mexico - Football 7-aside
14988,Mexico - Futsal
14989,Mexico - Judo
14990,Mexico - Ocean Swimming
14991,Mexico - Rugby 7's
14992,Mexico - Squash
14993,Mexico - Triathlon
14994,New Zealand - Cycling
