Association Id,Association Name
8389,Singapore Diving
8390,Singapore Hockey
8391,Singapore Swimming
8392,Singapore Track & Field
8393,Solomon Islands Basketball
8394,Solomon Islands Diving
8395,Solomon Islands Hockey
8396,Solomon Islands Swimming
8397,Solomon Islands Track & Field
8398,South Africa Basketball
8399,South Africa Diving
8400,South Africa Hockey
8401,South Africa Swimming
8402,South Africa Track & Field
8403,South Australia Basketball
8404,South Australia Diving
8405,South Australia Hockey
8406,South Australia Swimming
8407,South Australia Track & Field
8408,Tahiti/French Polynesia Basketball
8409,Tahiti/French Polynesia Diving
8410,Tahiti/French Polynesia Hockey
8411,Tahiti/French Polynesia Swimming
8412,Tahiti/French Polynesia Track & Field
8413,Tasmania Basketball
8414,Tasmania Diving
8415,Tasmania Hockey
8416,Tasmania Swimming
8417,Tasmania Track & Field
8418,Thailand Basketball
8419,Thailand Diving
8420,Thailand Hockey
8421,Thailand Swimming
8422,****
8423,Thailand Track & Field
8424,Tonga Basketball
8425,Tonga Diving
8426,Tonga Hockey
8427,Tonga Swimming
8428,Tonga Track & Field
8429,Tuvalu Basketball
8430,Tuvalu Diving
8431,Tuvalu Hockey
8432,Tuvalu Swimming
8433,Tuvalu Track & Field
8434,Vanuatu Basketball
8435,Vanuatu Diving
8436,Vanuatu Hockey
8437,Vanuatu Swimming
8438,Vanuatu Track & Field
8439,Wallis & Futuna Islands Basketball
8440,Wallis & Futuna Islands Diving
8441,Wallis & Futuna Islands Hockey
8442,Wallis & Futuna Islands Swimming
8443,Wallis & Futuna Islands Track & Field
8444,Western Australia Basketball
8445,Western Australia Diving
8446,Western Australia Hockey
8447,Western Australia Swimming
8448,Western Australia Track & Field
8449,Roxby Downs Registered Athletes
8450,Roxby Downs Registered Volunteers
8451,Helidon State School Auskick Centre
8452,Avon Football Association
8453,Sydney Inner West - Registered Volunteers
8454,Sydney Inner West - Registered Athletes
8459,Mallee Park FC Auskick Centre
8460,Waybacks FC Auskick Centre
8461,Lincoln South FC Auskick Centre
8462,Marble Range FC Auskick Centre
8463,Bostons FC Auskick Centre
8464,Littlehampton Lions Centre (T3) Auskick Centre
8470,Melbourne Metropolitan Basketball League
8475,Court Side
8481,Bay of Plenty Rugby League
8482,Coastline Rugby League
8483,Gisborne Tairawhiti Rugby League
8485,Manawatu Rugby League
8486,Rugby League Northland
8487,Rugby League Otago - please remove
8488,Southland Rugby League
8489,Tasman Rugby League
8490,West Coast Rugby League
8491,Waikato Country Basketball Association
8497,Oceania Sport Education Program
8500,St Francis Primary (Ayr) Auskick Centre
8502,St Francis College (Crestmead) Auskick Centre
8503,Vanuatu
8506,Gosford City Basketball Association
8510,Candelo PS (After School) Auskick Centre
8511,Kangaroo Valley (Holiday) Auskick Centre
8512,Shoalhaven Heads Auskick Centre
8514,Balgowlah Auskick Centre
8515,Armidale TTC Inc
8516,Bathurst District TTA
8517,Berrima District TTA
8518,Central Coast TTA
8519,Far North Coast TTA
8520,Goulburn TTA
8521,Illawarra District TTA Inc
