Association Id,Association Name
4229,Nauru Wrestling Federation
4230,Northern Marianas Wrestling Federation
4231,Touch Football South Australia
4234,Goodwood Saints FC Auskick Centre
4235,Mitchell Park FC Auskick Centre
4236,City Touch Association
4238,Marrara (St Marys FC) Auskick Centre
4239,Waratah Auskick Centre
4240,Tracy Village Auskick Centre
4241,Rosebery Auskick Centre
4243,FSM Underwater Fishing Association
4244,Kiribati Underwater Fishing Association
4245,Guam Underwater Fishing Association
4246,Palau Underwater Fishing Association
4247,Northern Marianas Underwater Fishing Association
4248,Nauru Underwater Fishing Association
4249,Nauru Micronesian All Around Association
4250,Northern Marianas Micronesian All Around Association
4251,Guam Micronesian All Around Association
4252,Palau Micronesian All Around Association
4253,Kiribati Micronesian All Around Association
4254,FSM Micronesian All Around Association
4255,Australia - Basketball
4256,Australia - Football
4257,Australia - Golf
4258,Australia - Hockey
4259,Australia - Karate
4260,Australia - Lawn Bowls
4261,Australia - Swimming
4262,Australia - Table Tennis
4263,Australia - Tennis
4264,Argentina - Basketball
4265,Argentina - Football
4266,Argentina - Golf
4267,Argentina - Hockey
4268,Argentina - Karate
4269,Argentina - Lawn Bowls
4270,Argentina - Swimming
4271,Argentina - Table Tennis
4272,Argentina - Tennis
4273,Brazil - Basketball
4274,Brazil - Football
4275,Brazil - Golf
4276,Brazil - Hockey
4277,Brazil - Karate
4278,Brazil - Lawn Bowls
4279,Brazil - Swimming
4280,Brazil - Table Tennis
4281,Brazil - Tennis
4282,Canada - Basketball
4283,Canada - Football
4284,Canada - Golf
4285,Canada - Hockey
4286,Canada - Karate
4287,Canada - Lawn Bowls
4288,Canada - Swimming
4289,Canada - Table Tennis
4290,Canada - Tennis
4291,Germany - Basketball
4292,Germany - Football
4293,Germany - Golf
4294,Germany - Hockey
4295,Germany - Karate
4296,Germany - Lawn Bowls
4297,Germany - Swimming
4298,Germany - Table Tennis
4299,Germany - Tennis
4300,Hungary - Basketball
4301,Hungary - Football
4302,Hungary - Golf
4303,Hungary - Hockey
4304,Hungary - Karate
4305,Hungary - Lawn Bowls
4306,Hungary - Swimming
4307,Hungary - Table Tennis
4308,Hungary - Tennis
4309,Israel - Basketball
4310,Israel - Football
4311,Israel - Golf
4312,Israel - Hockey
4313,Israel - Karate
4314,Israel - Lawn Bowls
4315,Israel - Swimming
4316,Israel - Table Tennis
4317,Mexico - Basketball
4318,Mexico - Football
4319,Mexico - Golf
4320,Mexico - Hockey
4321,Mexico - Karate
4322,Mexico - Lawn Bowls
4323,Mexico - Swimming
4324,Mexico - Table Tennis
4325,Mexico - Tennis
4326,New Zealand - Basketball
4327,New Zealand - Football
4328,New Zealand - Golf
4329,New Zealand - Hockey
4330,New Zealand - Karate
4331,New Zealand - Lawn Bowls
4332,New Zealand - Swimming
