Association Id,Association Name
3280,Federated States of Micronesia Archery Association
3281,Federated States of Micronesia Athletics Association
3282,Federated States of Micronesia Badminton Association
3283,Federated States of Micronesia Baseball Association
3284,Federated States of Micronesia Basketball Association
3285,Federated States of Micronesia Beach Volleyball Association
3286,Federated States of Micronesia Billiard & Snooker Association
3287,Federated States of Micronesia Body Building Association
3288,Federated States of Micronesia Boxing Association
3289,Federated States of Micronesia Canoeing Association
3290,Federated States of Micronesia Cricket Association
3291,Federated States of Micronesia Cycling Association
3292,Federated States of Micronesia Golf Association
3293,Federated States of Micronesia Hockey Association
3294,Federated States of Micronesia Judo Association
3295,Federated States of Micronesia Karate Association
3296,Federated States of Micronesia Lawn Bowls Association
3297,Federated States of Micronesia Netball Association
3298,Federated States of Micronesia Power Lifting Association
3299,Federated States of Micronesia Rugby 7s Association
3300,Federated States of Micronesia Rugby League Association
3301,Federated States of Micronesia Shooting Association
3302,Federated States of Micronesia Football Association
3303,Federated States of Micronesia Squash Association
3304,Federated States of Micronesia Surfing Association
3305,Federated States of Micronesia Swimming Association
3306,Federated States of Micronesia Table Tennis Association
3307,Federated States of Micronesia Taekwondo Association
3308,Federated States of Micronesia Tennis Association
3309,Federated States of Micronesia Touch Rugby Association
3310,Federated States of Micronesia Triathlon Association
3311,Federated States of Micronesia Volleyball Association
3312,Federated States of Micronesia Weight Lifting Association
3313,Federated States of Micronesia Yachting Association
3314,Fiji Archery Association
3315,Fiji Athletics Association
3316,Fiji Badminton Association
3317,Fiji Baseball Association
3318,Fiji Basketball Association
3319,Fiji Beach Volleyball Association
3320,Fiji Billiard & Snooker Association
3321,Fiji Body Building Association
3322,Fiji Boxing Association
3323,Fiji Canoeing Association
3324,Fiji Cricket Association
3325,Fiji Cycling Association
3326,Fiji Golf Association
3327,Fiji Hockey Association
3328,Fiji Judo Association
3329,Fiji Karate Association
3330,Fiji Lawn Bowls Association
3331,Fiji Netball Association
3332,Fiji Power Lifting Association
3333,Fiji Rugby 7s Association
3334,Fiji Rugby League Association
3335,Fiji Shooting Association
3336,Fiji Soccer Association
3337,Fiji Squash Association
3338,Fiji Surfing Association
3339,Fiji Swimming Association
3340,Fiji Table Tennis Association
3341,Fiji Taekwondo Association
3342,Fiji Tennis Association
3343,Fiji Touch Rugby Association
3344,Fiji Triathlon Association
3345,Fiji Volleyball Association
3346,Fiji Weight Lifting Association
3347,Fiji Yachting Association
3348,Guam National Archery Federation
3349,Guam Track & Field Association
3350,Guam Badminton Association
3351,"Guam Major League, Inc."
3352,Guam Basketball Confederation
3353,Guam Beach Volleyball Association
3354,Guam Billiard & Snooker Association
3355,Guam National Physique Committee
3356,Guam Boxing Association
3357,Guam Kayak & Canoe Federation
3358,Guam Cricket Association
3359,Guam Cycling Federation
3360,Guam National Golf Federation
3361,Guam Hockey Association
3362,Marianas Judo Association
3363,Guam Karate Federation
3364,Guam Lawn Bowls Association
3365,Guam Netball Association
3366,Guam Power Lifting Association
3367,Guam Rugby 7s Association
3368,Guam Rugby Football Union
3369,Guam Shooting Association
3370,Guam Football (Soccer) Association
3371,Guam Squash Association
3372,Guam Surfing Association
3373,Guam Swim League
3374,Guam Table Tennis Association
3375,Guam Taekwondo Federation
3376,Guam National Tennis Association
3377,Guam Touch Rugby Association
3378,Guam Triathlon Federation
3379,Guam Volleyball Federation
